"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11"
54.162529,23.923985,53.724953,40.694244,35.935898,32.519684,56.207386,22.717348,16.756645,77.006889,40.704483,23.671183,24.777584,29.794102,60.615032,23.345745,64.506714,61.350807,61.006008,59.630775,61.290874,49.012161,43.846359,11.301826,6.055876,44.948807,81.843018,76.886681,37.538933,30.114159,41.056976,49.781563
53.607952,23.960455,53.541969,37.706909,34.894608,32.501301,53.991631,22.490973,16.407278,76.651604,37.95237,22.632896,25.906601,29.881645,59.693108,23.335529,63.14719,62.161781,62.366123,59.671234,61.18943,49.842674,44.187138,11.27881,4.676444,43.997803,81.32515,76.296631,37.375702,28.881952,40.631874,49.156788
53.039169,24.004658,53.358837,35.218639,33.896164,32.4855,51.42635,22.294626,16.044006,76.254288,35.470634,21.835304,27.816654,29.977325,58.690666,23.334591,61.630543,62.725021,63.386108,59.580921,61.08691,50.640152,44.476254,11.259394,3.582154,43.011745,80.752548,75.624184,37.226685,27.73867,39.988392,48.570625
52.452682,24.084967,53.144817,33.452881,32.948231,32.469658,48.477364,22.129749,15.679557,75.825279,33.321171,21.353043,30.409866,30.078512,57.554371,23.335459,60.022118,63.08363,64.1297,59.476265,60.965111,51.423462,44.71973,11.243294,2.779812,41.997448,80.115242,74.874062,37.093651,26.709999,39.149414,48.021549
51.844776,24.219337,52.87299,32.596817,32.05381,32.452496,45.160172,21.99003,15.32801,75.375633,31.542147,21.238134,33.526478,30.173164,56.219971,23.332188,58.387882,63.264793,64.692902,59.383297,60.807243,52.195019,44.942661,11.230882,2.268593,40.965828,79.425301,74.049797,36.978191,25.817425,38.166531,47.509277
51.212006,24.404341,52.526855,32.771461,31.21269,32.433929,41.578819,21.865894,15.003612,74.913635,30.154411,21.504084,36.9702,30.24896,54.605366,23.321445,56.78159,63.284046,65.152657,59.241352,60.605167,52.936165,45.172596,11.222926,2.040092,39.930763,78.699852,73.153664,36.881462,25.083273,37.124905,47.034046
50.552189,24.618914,52.102505,34.012127,30.423849,32.41478,37.964657,21.750069,14.721097,74.441597,29.16853,22.107386,40.535732,30.301025,52.631939,23.30275,55.234314,63.151237,65.541252,58.964783,60.359779,53.611782,45.42981,11.219838,2.078769,38.907951,77.954079,72.186981,36.803928,24.53134,36.138733,46.595356
49.866154,24.837849,51.607613,36.262062,29.687799,32.39637,34.683411,21.641327,14.496821,73.955681,28.590887,22.933258,44.028175,30.331144,50.241974,23.277958,53.75124,62.875847,65.851349,58.502563,60.075233,54.178551,45.725639,11.221171,2.362804,37.913445,77.19754,71.150749,36.745121,24.183857,35.341347,46.191708
49.159637,25.043255,51.060055,39.378647,29.006973,32.380157,32.185406,21.545162,14.347531,73.448723,28.428726,23.816799,47.270885,30.344597,47.393623,23.250353,52.316776,62.470707,66.054276,57.854141,59.755875,54.592522,46.062206,11.225814,2.865335,36.961468,76.431587,70.046318,36.703526,24.05867,34.870193,45.821491
48.444157,25.226435,50.483597,43.15041,28.383324,32.367397,30.913347,21.471939,14.286841,72.913551,28.693987,24.595694,50.105751,30.346621,44.068947,23.223606,50.904774,61.953804,66.117744,57.040741,59.409153,54.81702,46.437263,11.232422,3.556026,36.061893,75.65493,68.875656,36.676624,24.169928,34.841743,45.483986
47.736031,25.382475,49.900913,47.322052,27.814129,32.358883,31.201931,21.433546,14.321527,72.345039,29.40485,25.151291,52.392853,30.334841,40.308689,23.200829,49.489098,61.347527,66.018265,56.074577,59.045456,54.830715,46.852451,11.239754,4.402818,35.218342,74.862648,67.641159,36.661144,24.532049,35.312927,45.179039
47.054085,25.504158,49.330154,51.622662,27.287912,32.354881,33.178524,21.439598,14.449103,71.740448,30.583603,25.420565,54.013474,30.295658,36.256351,23.183725,48.050594,60.675819,65.747337,54.954098,58.674522,54.632526,47.312668,11.246904,5.373726,34.428066,74.03611,66.345299,36.653587,25.162804,36.242195,44.905155
46.416195,25.580593,48.787888,55.792068,26.783188,32.355206,36.668774,21.49445,14.657857,71.098602,32.249714,25.391813,54.874714,30.212578,32.189091,23.171818,46.580029,59.961586,65.314819,53.674721,58.308102,54.242123,47.815205,11.253089,6.438504,33.683891,73.140205,64.990929,36.650967,26.08098,37.46933,44.656956
45.83564,25.602591,48.291298,59.601364,26.272348,32.35928,41.153427,21.596533,14.92968,70.418411,34.407856,25.092558,54.912201,30.080652,28.513641,23.162127,45.07822,59.225674,64.751717,52.24482,57.964684,53.692974,48.342968,11.257318,7.570042,32.977394,72.127594,63.582176,36.651329,27.297638,38.734577,44.423687
45.318241,25.568972,47.854443,62.864384,25.729704,32.366135,45.852161,21.74,15.24448,69.697525,37.032555,24.5772,54.089436,29.917122,25.71171,23.149862,43.554695,58.486992,64.105148,50.699863,57.660751,53.015953,48.86974,11.258225,8.745444,32.301964,70.939835,62.125813,36.653805,28.804365,39.74176,44.189674
44.861023,25.487335,47.485134,65.439201,25.138464,32.374477,49.94751,21.916836,15.584625,68.931519,40.053925,23.927792,52.395329,29.760702,24.24221,23.130138,42.02523,57.762974,63.418762,49.104259,57.394436,52.229088,49.36969,11.253852,9.946711,31.654757,69.512878,60.632515,36.65823,30.56344,40.239426,43.936649
44.452728,25.369379,47.187218,67.222923,24.492594,32.382866,52.812416,22.118183,15.938397,68.113495,43.351517,23.268347,49.84325,29.656296,24.430862,23.099751,40.508453,57.070259,62.709072,47.541367,57.137894,51.342278,49.823845,11.241733,11.161067,31.037128,67.800835,59.117355,36.664673,32.503239,40.095634,43.647339
44.075871,25.224642,46.961788,68.145645,23.794138,32.389931,54.113968,22.334547,16.30061,67.233978,46.763348,22.770361,46.473522,29.633543,26.379557,23.058195,39.021957,56.425468,61.961845,46.089912,56.844475,50.364197,50.223751,11.220007,12.380965,30.45372,65.799591,57.598774,36.672974,34.519798,39.355995,43.30957
43.709549,25.05776,46.803616,68.167366,23.04887,32.394581,53.803459,22.555182,16.670502,66.280716,50.110691,22.621136,42.358723,29.696022,29.915501,23.007639,37.579006,55.845646,61.150936,44.781044,56.471043,49.301701,50.572399,11.189219,13.603809,29.910398,63.539181,56.095745,36.682457,36.484417,38.256123,42.919453
43.332882,24.870499,46.698448,67.277946,22.262533,32.396103,52.047176,22.767296,17.04899,65.238472,53.22739,22.956633,37.609745,29.826488,34.595535,22.952013,36.187309,55.347847,60.25956,43.577667,56.001125,48.146709,50.881748,11.153026,14.831449,29.411968,61.05019,54.624226,36.691891,38.256157,37.147446,42.482613
42.928619,24.665886,46.625156,65.497864,21.438711,32.394173,49.144985,22.956236,17.435329,64.089264,55.980751,23.795795,32.381306,29.997704,39.770557,22.895655,34.850933,54.947224,59.290207,42.408245,55.452518,46.860237,51.167274,11.116865,16.069475,28.960608,58.337883,53.194298,36.700012,39.696976,36.352966,42.01321
42.486557,24.45112,46.560677,62.877758,20.578796,32.388664,45.455978,23.10767,17.823643,62.813396,58.282787,25.024376,26.875135,30.180321,44.701145,22.842009,33.574253,54.653564,58.262791,41.227562,54.868752,45.394344,51.439919,11.085361,17.326338,28.555387,55.378468,51.80883,36.706318,40.68639,36.04705,41.531403
42.006229,24.23723,46.486237,59.495804,19.684092,32.379414,41.34264,23.211271,18.200386,61.391045,60.098389,26.452135,21.336205,30.348001,48.691051,22.793047,32.364777,54.467712,57.206093,40.043732,54.302349,43.733871,51.699913,11.060321,18.612259,28.192551,52.133652,50.463978,36.711655,41.13343,36.246174,41.060009
41.497868,24.035147,46.391876,55.454105,18.759398,32.366131,37.140568,23.26347,18.546576,59.804626,61.451954,27.912874,16.037121,30.482075,51.186409,22.749496,31.232477,54.379154,56.146866,38.862015,53.799656,41.902515,51.936905,11.041158,19.937937,27.865749,48.57616,49.150967,36.718136,40.985794,36.873753,40.621037
40.980812,23.851017,46.278168,50.875381,17.816692,32.348598,33.144505,23.267599,18.847536,58.041874,62.425236,29.337265,11.25105,30.574604,51.82729,22.711514,30.186548,54.36528,55.101376,37.603561,53.39164,39.950691,52.134926,11.026722,21.313057,27.565701,44.719643,47.858402,36.728046,40.23716,37.829983,40.232479
40.479614,23.684786,46.155552,45.900738,16.876778,32.327072,29.605831,23.231905,19.099501,56.099224,63.139336,30.748896,7.220472,30.628607,50.479874,22.679424,29.232212,54.392948,54.073635,36.12598,53.088947,37.960724,52.279053,11.015936,22.744623,27.279503,40.654545,46.574474,36.742256,38.933708,39.02702,39.905628
40.018948,23.53212,46.041111,40.688148,15.967011,32.302757,26.741226,23.166819,19.305698,53.984558,63.723225,32.19973,4.130867,30.657639,47.256168,22.654352,28.369265,54.422546,53.059608,34.33704,52.881474,36.064316,52.362049,11.007372,24.235292,26.990896,36.598595,45.288902,36.759296,37.179089,40.360386,39.64336
39.618782,23.386303,45.951454,35.410965,15.115001,32.278145,24.737877,23.0826,19.46962,51.718227,64.281136,33.704247,2.094367,30.685036,42.508366,22.638638,27.592653,54.41328,52.054371,32.270355,52.743805,34.452091,52.391045,10.999729,25.781881,26.682693,32.950481,43.994488,36.775757,35.133739,41.692326,39.439941
39.290821,23.238779,45.894268,30.25564,14.34168,32.256912,23.750051,22.987814,19.592699,49.332359,64.873245,35.214916,1.143999,30.739052,36.788403,22.63587,26.894745,54.328308,51.058823,30.054842,52.644337,33.362316,52.389801,10.992751,27.374411,26.341187,30.270821,42.687897,36.787746,33.003113,42.887943,39.282837
39.03651,23.0802,45.863178,25.417444,13.658007,32.243397,23.896347,22.88866,19.675867,46.870205,65.515686,36.645798,1.237173,30.842583,30.769995,22.650179,26.268246,54.139351,50.08152,27.848391,52.55481,33.03941,52.392433,10.987362,28.99597,25.960373,29.161268,41.369392,36.792404,31.012299,43.85416,39.155865
38.846546,22.902416,45.838467,21.092327,13.06612,32.241737,25.25176,22.789036,19.721491,44.387165,66.193222,37.920403,2.265672,31.00429,25.14922,22.684429,25.708397,53.830727,49.134129,25.808361,52.456455,33.660385,52.431084,10.98521,30.6236,25.543428,30.095701,40.042183,36.788559,29.370527,44.560654,39.042465
38.702122,22.699865,45.79509,17.463991,12.562924,32.255054,27.816933,22.691353,19.733768,41.953087,66.87355,39.006977,4.069371,31.216888,20.543085,22.737572,25.213411,53.403408,48.224686,24.088207,52.339432,35.233292,52.524338,10.98825,32.230145,25.100262,33.242374,38.711811,36.776516,28.235546,45.040424,38.92812
38.578186,22.469431,45.712204,14.687297,12.143508,32.28487,31.458523,22.597967,19.718451,39.653625,67.517944,39.91898,6.454687,31.462778,17.377693,22.802599,24.782591,52.878662,47.355061,22.824783,52.198608,37.505497,52.670959,10.998659,33.786758,24.642725,38.336273,37.385689,36.757397,27.68932,45.359318,38.801659
38.44849,22.210457,45.579189,12.871112,11.802491,32.330765,35.853508,22.512398,19.683458,37.588371,68.089653,40.682774,9.223163,31.721844,15.76243,NA,24.412867,52.299469,46.523693,22.125359,52.031631,39.955326,52.849651,11.018665,35.265652,24.180223,44.670368,36.07272,36.732479,27.730412,45.575558,38.65572
38.290981,21.926056,45.397419,12.065448,11.532833,32.390198,40.519894,22.438848,19.64045,35.865635,68.561836,41.301765,12.211509,31.976463,15.419481,NA,24.096739,51.727467,45.729488,22.056482,51.840683,41.90984,53.024338,11.049611,36.642574,23.717611,51.229862,34.783005,36.702774,28.281054,45.719368,38.486668
38.091606,21.624765,45.175991,12.25793,11.323243,32.458591,44.959267,22.379202,19.603724,34.595345,68.922958,41.751228,15.330923,32.212959,15.797866,NA,23.824421,51.234726,44.973392,22.60771,51.635544,42.745647,53.154469,11.091057,37.898701,23.25561,56.941032,33.527718,36.668995,29.206659,45.794754,38.294029
37.84576,21.321121,44.924809,13.382587,11.156462,32.530056,48.81768,22.329208,19.582655,33.880539,69.176956,42.005241,18.582031,32.421494,16.375515,NA,23.58975,50.892185,44.257526,23.644936,51.436344,42.076302,53.207394,11.140958,39.021736,22.792854,60.926544,32.319584,36.631706,30.345995,45.789555,38.079746
37.557915,21.03348,44.651512,15.339828,11.010622,32.598602,51.954773,22.277054,19.57456,33.805988,69.338181,42.065269,22.02611,32.595726,16.930767,NA,23.396544,50.7584,43.584209,24.920612,51.27198,39.846901,53.165703,11.1971,40.006218,22.328197,62.648232,31.173182,36.59148,31.543966,45.683758,37.847412
37.239799,20.779657,44.362366,18.020416,10.863577,32.659355,54.389908,22.205746,19.56741,34.422096,69.424095,41.965012,25.717522,32.73185,17.56856,NA,23.261555,50.871666,42.955986,26.176123,51.164539,36.313488,53.023777,11.258643,40.853069,21.862356,61.9305,30.10302,36.549011,32.675423,45.457981,37.6017
36.907494,20.572973,44.064342,21.321199,10.69759,32.709358,56.20557,22.098646,19.547176,35.726162,69.449219,41.755295,29.633358,32.828228,18.534735,NA,23.211081,51.246117,42.375435,27.269915,51.112263,31.950836,52.777218,11.326017,41.568661,21.398514,58.919807,29.119812,36.505112,33.654381,45.1021,37.347973
36.577885,20.419792,43.766117,25.140482,10.502154,32.74789,57.499786,21.945911,19.503319,37.648026,69.422379,41.488796,33.647316,32.885811,20.028522,NA,23.27109,51.869595,41.844261,28.223553,51.092224,27.344887,52.416515,11.399526,42.163551,20.941895,54.024475,28.227303,36.460648,34.431641,44.61121,37.091965
36.26532,20.318907,43.475838,29.352478,10.274601,32.776421,58.38377,21.748775,19.429728,40.048405,69.347107,41.214378,37.565392,32.90799,22.139637,NA,23.456257,52.702488,41.3619,29.147581,51.078926,23.082516,51.929375,11.47882,42.651104,20.498842,47.855862,27.420685,36.416466,34.988297,43.978382,36.839211
35.979343,20.261929,43.196125,33.781921,10.01899,32.798309,58.962749,21.519484,19.322363,42.734676,69.223755,40.975334,41.194748,32.899094,24.81925,NA,23.764267,53.680107,40.924316,30.121531,51.060234,19.639166,51.306171,11.563727,43.046215,20.075928,41.15834,26.686876,36.373283,35.331459,43.210037,36.594246
35.723839,20.234074,42.919697,38.208279,9.743682,32.818256,59.297668,21.276928,19.177198,45.491516,69.051865,40.803467,44.402069,32.863453,27.811268,NA,24.17643,54.721226,40.524933,31.126556,51.040428,17.305748,50.542469,11.655116,43.364223,19.679497,34.703239,26.007092,36.331532,35.492382,42.351669,36.360107
35.497555,20.216698,42.629681,42.403145,9.458282,32.841358,59.401695,21.040428,18.989603,48.114632,68.831696,40.710968,47.137508,32.806702,30.6924,NA,24.661459,55.741829,40.157215,32.062519,51.032082,16.184856,49.637672,11.754584,43.620007,19.315584,29.156336,25.361574,36.291241,35.521412,41.480209,36.138695
35.295673,20.191132,42.304745,46.173519,9.170953,32.871834,59.275909,20.825005,18.753895,50.433907,68.564766,40.688747,49.423084,32.737022,33.061466,NA,25.179867,56.668839,39.815536,32.814831,51.043232,16.218063,48.592136,11.863096,43.827305,18.989895,24.960342,24.734701,36.251949,35.47443,40.668102,35.931854
35.111816,20.142536,41.926254,49.388218,8.887039,32.911907,58.938583,20.639923,18.466394,52.319706,68.253609,40.713787,51.319244,32.663479,34.664886,NA,25.688719,57.448856,39.493,33.322102,51.069027,17.226723,47.405128,11.98,43.99815,18.70738,22.280462,24.117392,36.212757,35.393494,39.955883,35.74258
34.939934,20.063343,41.484734,51.987221,8.609252,32.961452,58.423687,20.489994,18.135687,53.676647,67.901398,40.756069,52.891479,32.592808,35.404545,NA,26.146622,58.05098,39.179806,33.610542,51.094501,18.978384,46.073788,12.103374,44.142399,18.471437,21.034172,23.506403,36.17244,35.292473,39.342251,35.575619
34.775513,19.955147,40.983528,53.981155,8.339208,33.018539,57.764969,20.37797,17.792768,54.433838,67.511742,40.777332,54.192097,32.527599,35.281761,NA,26.518377,58.465572,38.864391,33.778511,51.101723,21.222664,44.591927,12.23073,44.267357,18.283127,20.997526,22.9023,36.129547,35.157078,38.794235,35.437046
34.615856,19.826666,40.437859,55.441376,8.079347,33.080376,56.988338,20.30633,17.483166,54.53878,67.088554,40.724438,55.256653,32.466232,34.316982,NA,26.77939,58.701344,38.535339,33.938229,51.07069,23.703901,42.949627,12.358927,44.377541,18.141047,21.953127,22.307552,36.082424,34.957321,38.276031,35.332794
34.459244,19.689337,39.868885,56.477581,7.83419,33.143997,56.115292,20.277117,17.241835,53.9575,66.635979,40.523952,56.107891,32.404526,32.561066,NA,26.918484,58.78088,38.182297,34.144428,50.977867,26.261343,41.131729,12.484336,44.474678,18.042162,23.794966,21.725214,36.029179,34.662643,37.765209,35.266579
34.303658,19.554203,39.295544,57.206116,7.610677,33.206299,55.163784,20.28846,17.078659,52.678764,66.158272,40.082367,56.761593,32.340321,30.197605,NA,26.937515,58.734322,37.795872,34.357792,50.800404,28.964762,39.12439,12.604114,44.55801,17.983135,26.509205,21.158121,35.967773,34.25177,37.244495,35.238197
34.145878,19.430544,38.728378,57.720921,7.417696,33.263893,54.14529,20.328054,16.985764,50.718369,65.659752,39.295048,57.231651,32.277588,27.605066,NA,26.848721,58.59269,37.36832,34.475372,50.52586,32.053501,36.945595,12.717184,44.624847,17.961197,30.058241,20.608473,35.896389,33.716225,36.686394,35.243088
33.981472,19.325348,38.167568,58.080231,7.264426,33.313343,53.065853,NA,16.952881,48.121544,65.144791,38.067314,57.532986,32.22406,25.323153,NA,26.67087,58.382782,36.894619,34.398464,50.159966,35.627331,34.685307,12.823844,44.671371,17.974052,34.270508,20.07766,35.814068,33.060154,36.050694,35.27327
33.805641,19.244064,37.607578,58.313473,7.156996,33.351871,51.932037,NA,16.968344,44.963348,64.61776,36.344662,57.683086,32.184864,23.939758,NA,26.423979,58.124622,36.371403,34.078739,49.727001,39.41066,32.516102,12.924678,44.693542,18.018997,38.780369,19.566151,35.721375,32.299419,35.295509,35.319241
33.614422,19.1917,37.044788,58.438801,7.094153,33.377956,50.75732,NA,17.012199,41.346882,64.082886,34.140305,57.703125,32.160141,23.925455,NA,26.123732,57.831871,35.7938,33.523773,49.264023,42.874409,30.66819,13.019865,44.687908,18.091883,43.050129,19.073193,35.620617,31.461145,34.390038,35.372196
33.405792,19.172649,36.479694,58.475815,7.064266,33.391396,49.565178,NA,17.0648,37.399658,63.543877,31.55018,57.617588,32.147591,25.491718,NA,25.779198,57.51376,35.152985,32.782257,48.802395,45.559956,29.388725,13.109347,44.652275,18.186592,46.538448,18.596441,35.515316,30.583389,33.337627,35.425804
33.1805,19.188744,35.913216,58.445889,7.046064,33.392944,48.385685,NA,17.118565,33.269012,63.003948,28.750502,57.452015,32.143757,28.527401,NA,25.395319,57.177074,34.4361,31.926041,48.338173,47.29158,28.89827,13.193518,44.586105,18.295307,48.925301,18.131775,35.409138,29.713734,32.202358,35.477158
32.942162,19.236712,35.344616,58.364487,7.013459,33.383942,47.249573,NA,17.176216,29.117409,62.466118,25.97847,57.230938,32.142162,32.599552,NA,24.977123,56.827415,33.629639,31.034813,47.827736,48.16922,29.34586,13.273614,44.490669,18.409641,50.217148,17.673386,35.304916,28.905781,31.103809,35.526787
32.696644,19.307434,34.774712,58.23494,6.941993,33.366074,46.186291,NA,17.242754,25.117134,61.93343,23.497198,56.977459,32.13274,37.023048,NA,24.532526,56.469791,32.728481,30.187834,47.214088,48.440422,30.774191,13.351723,44.368961,18.522287,50.678486,17.214266,35.20435,28.213894,30.165226,35.578094
32.450832,19.386869,34.206909,58.048458,6.813572,33.341412,45.221741,NA,17.322073,21.442543,61.408905,21.546669,56.713642,32.104294,40.982727,NA,24.073156,56.108601,31.748663,29.45628,46.452522,48.376308,33.109219,13.430547,44.225483,18.628553,50.666359,16.747257,35.108299,27.688162,29.434441,35.636395
32.211308,19.456989,33.644089,57.788765,6.61835,33.312561,44.374126,NA,17.418884,18.257833,60.895321,20.30027,56.460602,32.048576,43.688232,NA,23.613615,55.747318,30.733046,28.883942,45.532158,48.18597,36.152988,13.513393,44.06591,18.727131,50.479931,16.266399,35.017441,27.371237,28.861393,35.707653
31.983368,19.49765,33.086628,57.437119,6.355017,33.282665,43.650112,NA,17.538624,15.699652,60.395061,19.852262,56.237453,31.964033,44.552719,NA,23.169317,55.388199,29.73711,28.458668,44.491993,47.961689,39.594307,13.603908,43.896767,18.819691,50.291275,15.768048,34.932846,27.296988,28.359882,35.797226
31.770588,19.490072,32.531517,56.975834,6.031293,33.254974,43.041275,NA,17.681568,13.857229,59.910294,20.227728,56.059128,31.858459,43.341309,NA,22.753471,55.032204,28.803507,28.115311,43.406151,47.677998,43.069088,13.705472,43.72509,18.909575,50.160431,15.251339,34.856289,27.489489,27.867939,35.908806
31.574699,19.422829,31.973124,56.390709,5.665732,33.232162,42.523888,NA,17.837109,12.755996,59.443237,21.387863,55.933708,31.74828,40.235607,NA,22.374477,54.679276,27.951248,27.781395,42.34491,47.249104,46.224613,13.820938,43.55817,19.000151,50.074429,14.717971,34.790142,27.961128,27.362091,36.043831
31.395824,19.298117,31.406305,55.673237,5.290471,33.215645,42.064896,NA,17.985777,12.349961,58.996269,23.223534,55.860477,31.653246,35.787834,NA,22.035059,54.328644,27.176651,27.405899,41.3526,46.597191,48.74892,13.952466,43.403275,19.093355,49.960884,14.171643,34.736832,28.709696,26.846312,36.2015
31.23283,19.131714,30.828789,54.823299,4.95265,33.205112,41.632587,NA,18.110527,12.526052,58.571728,25.549994,55.829475,31.588499,30.777185,NA,21.733389,53.978657,26.451679,26.959528,40.446777,45.688072,50.393402,14.100946,43.267467,19.188848,49.694492,13.617204,34.69812,29.715025,26.338644,36.379314
31.083735,18.945936,30.241659,53.851475,4.710289,33.198414,41.209023,NA,18.205467,13.122632,58.171455,28.1185,55.823109,31.558361,26.038376,NA,21.464403,53.626259,25.730877,26.436274,39.620655,44.531792,51.007866,14.265465,43.157394,19.283918,49.133511,13.059541,34.674534,30.936152,25.861843,36.57383
30.946297,18.761568,29.649723,52.778553,4.618754,33.191696,40.799843,NA,18.275688,13.960315,57.796257,30.645712,55.819626,31.555902,22.307755,NA,21.219656,53.266731,24.976423,25.864063,38.848331,43.171604,50.56332,14.443408,43.079155,19.374083,48.183861,12.502616,34.665302,32.309769,25.436558,36.781364
30.818785,18.591572,29.059971,51.631763,4.710718,33.17981,40.4356,NA,18.332779,14.877265,57.445477,32.850529,55.798035,31.567722,20.061054,NA,20.986227,52.894146,24.176941,25.311308,38.106453,41.676743,49.157604,14.631402,43.038128,19.454147,46.857616,11.949197,34.668663,33.750832,25.076784,36.998474
30.700739,18.436258,28.4779,50.439709,4.981459,33.156845,40.162636,NA,18.389956,15.759763,57.116985,34.49826,55.743309,31.580347,19.384064,NA,20.747061,52.502563,23.346857,24.874287,37.399792,40.129436,47.00766,14.826313,43.038898,19.51927,45.29385,11.401442,34.682308,35.156452,24.788391,37.221996
30.593267,18.282846,27.906321,49.22831,5.389717,33.116863,40.025639,NA,18.456842,16.562033,56.807522,35.45311,55.649467,31.585667,20.012842,NA,20.484201,52.087265,22.51713,24.640116,36.762089,38.605202,44.422123,15.0257,43.085155,19.565752,43.732609,10.861983,34.703743,36.414421,24.570143,37.448681
30.498476,18.111109,27.34885,48.018764,5.873189,33.054893,40.046791,NA,18.535215,17.313778,56.513077,35.717876,55.518356,31.583063,21.559572,NA,20.183277,51.64595,21.725172,24.641893,36.233212,37.166862,41.759274,15.229168,43.179623,19.591373,42.45293,10.335097,34.730541,37.416672,24.414972,37.674625
30.418192,17.901756,26.812235,46.826935,6.368277,32.967949,40.21093,NA,18.618671,18.116758,56.229195,35.427372,55.354816,31.577473,23.703856,NA,19.836658,51.179432,21.007538,24.839571,35.8354,35.874966,39.370739,15.440221,43.323997,19.595354,41.695194,9.827459,34.760403,38.075863,24.310841,37.894867
30.352903,17.644627,26.302761,45.662476,6.823728,32.855663,40.4673,NA,18.696287,19.130646,55.951385,34.785393,55.161709,31.575222,26.17734,NA,19.444746,50.691269,20.395475,25.146111,35.577015,34.789322,37.539917,15.665836,43.518826,19.57819,41.591118,9.348287,34.791203,38.340767,24.240646,38.103306
30.301643,17.345661,25.821873,44.527157,7.204342,32.720116,40.749763,NA,18.756937,20.542768,55.675873,33.987225,54.938538,31.579962,28.696938,NA,19.015512,50.18663,19.909723,25.490412,NA,33.951935,36.441555,15.914396,43.763401,19.541555,42.116337,8.908956,34.821098,38.206749,24.18034,38.293285
30.262705,17.030134,25.369286,43.41449,7.488011,32.565121,41.003559,NA,18.791889,22.510702,55.400265,33.195469,54.68428,31.590445,30.997021,NA,18.562109,49.6712,19.553789,25.877382,NA,33.364212,36.143509,16.19454,44.055595,19.488352,43.070942,8.522246,34.848724,37.720135,24.098988,38.458969
30.234531,16.736395,24.951382,42.312263,7.663393,32.395458,41.202747,NA,18.797215,25.083351,55.123859,32.573929,54.400635,31.600752,32.86412,NA,18.099096,49.150372,19.316656,26.393484,NA,32.971161,36.639675,16.512934,44.391747,19.422577,44.099525,8.201362,34.873306,36.976803,23.964359,38.597172
30.216276,16.498972,24.583982,41.20686,7.731142,32.216297,41.351879,NA,18.77606,28.206997,54.847477,32.277634,54.09235,31.601969,34.154213,NA,17.639219,48.628281,NA,27.148457,NA,32.664783,37.864609,16.868542,44.766483,19.348726,44.769024,7.958803,34.894588,36.114384,23.753523,38.708794
30.207798,16.331379,24.284384,40.086884,7.704928,32.032696,41.47562,NA,18.737627,31.800385,54.572723,32.323166,53.765438,31.58494,34.848194,NA,17.192173,48.10722,NA,28.184515,NA,32.314381,39.676773,17.247681,45.172642,19.27079,44.70042,7.80514,34.912613,35.295918,23.46228,38.79895
30.209236,16.221367,24.060883,38.944805,7.60888,31.849047,41.603916,NA,18.692907,35.745346,54.30093,NA,53.42598,31.544214,35.070576,NA,16.764818,47.587894,NA,29.414698,NA,31.812229,41.865925,17.628603,45.601143,19.191483,43.714413,7.747833,34.927525,34.683327,23.106667,38.875729
30.220354,16.141148,23.915295,37.776936,7.471437,31.668659,41.760353,NA,18.652292,39.874596,54.032234,NA,53.080338,31.480099,34.968781,NA,16.361393,47.070354,NA,30.644258,NA,31.10784,44.181499,17.9953,46.040977,19.11235,41.921932,7.790384,34.939526,34.403805,22.716749,38.948143
30.240177,16.064386,NA,36.582497,7.31808,31.493612,41.955685,NA,NA,43.972996,53.765064,NA,52.735416,31.397257,34.577351,NA,15.982753,46.55513,NA,31.661478,NA,30.215246,46.343887,18.345345,46.479244,19.034811,39.698833,7.931829,34.948784,34.520203,22.328411,39.024189
NA,15.978205,NA,35.362869,7.166161,31.32498,42.185593,NA,NA,47.821278,53.496006,NA,52.397652,31.301029,33.823475,NA,15.625086,46.044132,NA,32.338192,NA,29.193558,48.070545,18.685858,46.901306,18.96159,37.543148,8.166417,34.955345,35.019501,21.977089,39.109474
NA,15.883832,NA,34.122368,7.02338,31.163231,42.434711,NA,NA,51.258835,53.220078,NA,52.07095,31.194191,32.647411,NA,15.279701,45.541115,NA,32.682331,NA,28.110533,49.130585,19.025614,47.29105,18.897724,35.884262,8.483439,34.959057,35.825447,21.692808,39.206604
