"X004_hop_L_01.c3d.11","X008_hop_R_01.c3d.11","X009_Hop_L_01.c3d.11","X012_hop_L_01.c3d.11","X015_Hop_R_01.c3d.11","X016_Hop_R_01.c3d.11","X017_hop_L_01.c3d.11","X018_hop_R_01.c3d.11","X019_hop_L_01.c3d.11","X021_Hop_L_01.c3d.11","X027_hop_R_01.c3d.11","X028_Hop_L_01.c3d.11","X033_hop_R_01.c3d.11","X035_Hop_R_01.c3d.11","X036_Hop_L_01.c3d.11","X037_hop_R_01.c3d.11","X049_hop_R_01.c3d.11","X052_Hop_R_01.c3d.11","X053_hop_L_01.c3d.11","X068_hop_R_01.c3d.11","X070_hop_R_01.c3d.11","X073_hop_R_01.c3d.11","X075_hop_L_01.c3d.11","X080_hop_L_01.c3d.11","X086_Hop_R_01.c3d.11","X092_hop_R_01.c3d.11","X100_hop_R_01.c3d.11","X103_hop_R_01.c3d.11","X111_hop_L_01.c3d.11","X118_hop_R_01.c3d.11","X119_hop_R_01.c3d.11","X128_hop_R_01.c3d.11","X130_Hop_L_01.c3d.11","X149_hop_R_01.c3d.11","X155_hop_R_01.c3d.11","X329_hop_L_01.c3d.11"
51.562859,23.646679,47.835285,58.665932,24.022171,59.623348,11.59277,46.481979,51.037384,35.434521,46.84264,58.798889,10.762425,22.233368,28.978586,27.283091,53.409904,55.048855,25.1387,61.852081,58.399002,38.675949,31.926643,21.109062,58.367939,8.187753,34.730988,22.525112,17.638418,33.879684,18.883892,63.014771,15.051713,23.522219,23.807554,18.805651
51.090805,23.649654,47.022751,58.576885,24.187164,60.038956,11.637969,46.644604,51.173023,35.448395,46.037506,58.470631,10.75369,22.346952,28.161341,27.47156,53.738811,55.217041,25.609711,60.191479,57.491405,38.750164,31.937504,21.185389,57.944954,8.18131,34.01088,22.654575,17.750479,33.949303,18.907282,63.201694,15.078985,23.512444,23.904257,18.908476
50.586506,23.659792,46.059731,58.45789,24.360395,60.359921,11.683663,46.804028,51.303844,35.463669,45.239235,58.105625,10.761965,22.461452,27.461288,27.660362,54.067722,55.391609,26.07893,58.374546,56.531288,38.825214,31.947853,21.260813,57.484283,8.174149,33.360451,22.788576,17.872158,34.015907,18.92923,63.379475,15.106415,23.500345,24.000641,19.012728
50.049221,23.677336,44.956638,58.308746,24.542206,60.599815,11.729365,46.960365,51.429119,35.480579,44.459538,57.704586,10.787873,22.57642,26.885508,27.849686,54.396351,55.571766,26.546421,56.41077,55.520897,38.901459,31.957441,21.33485,56.983341,8.166487,32.790375,22.927229,18.002731,34.079201,18.950018,63.54847,15.134116,23.485527,24.096565,19.118576
49.47855,23.702307,43.726559,58.129471,24.732935,60.772232,11.774578,47.113777,51.548168,35.499352,43.711185,57.26823,10.831628,22.691395,26.43985,28.039705,54.724327,55.756474,27.012188,54.310631,54.463627,38.97924,31.965939,21.406973,56.439678,8.158522,32.31152,23.070684,18.141352,34.13895,18.969955,63.709236,15.162205,23.467581,24.191936,19.226147
48.874577,23.734488,42.384975,57.920288,24.932917,60.890022,11.818797,47.264503,51.660419,35.520191,43.007675,56.797218,10.893011,22.805916,26.128895,28.230587,55.051231,55.944424,27.476173,52.08567,53.364075,39.058899,31.972952,21.476616,55.851105,8.150427,31.934904,23.21913,18.287077,34.195019,18.989349,63.862492,15.190769,23.446135,24.28673,19.335522
48.237938,23.773434,40.94944,57.681625,25.142521,60.964531,11.861525,47.412815,51.765438,35.543259,42.362896,56.292091,10.971378,22.919548,25.955906,28.422466,55.376602,56.134022,27.938292,49.748657,52.22802,39.140755,31.978025,21.543192,55.215828,8.142354,31.671568,23.372793,18.438911,34.247345,19.008493,64.009087,15.219831,23.420893,24.380985,19.446741
47.569912,23.818493,39.439182,57.414059,25.362148,61.004879,11.902274,47.55904,51.862942,35.568672,41.790836,55.753262,11.065671,23.031908,25.922792,28.615459,55.699982,56.323391,28.398443,47.313736,51.062397,39.225113,31.980692,21.606106,54.532623,8.134429,31.532446,23.531954,18.595854,34.295975,19.027651,64.149963,15.249323,23.391678,24.474798,19.559818
46.872513,23.868841,37.874699,57.118271,25.592237,61.017502,11.940586,47.703518,51.952812,35.596481,41.305279,55.181034,11.17445,23.142668,26.030035,28.809654,56.020958,56.510437,28.85655,44.796677,49.87521,39.312218,31.980486,21.664776,53.801025,8.126749,31.528166,23.69692,18.756968,34.341019,19.047047,64.286057,15.279078,23.358471,24.568338,19.674749
46.148518,23.923531,36.277325,56.79501,25.833252,61.00602,11.976039,47.846611,52.035099,35.626656,40.919556,54.575623,11.295937,23.251583,26.276585,29.005133,56.339169,56.692883,29.312542,42.215137,48.675457,39.402245,31.976992,21.718655,53.0215,8.119376,31.668766,23.868025,18.921408,34.38266,19.066851,64.418228,15.308817,23.321424,24.661833,19.791527
45.401531,23.98155,34.668777,56.445026,26.085661,60.971436,12.008265,47.988659,52.11002,35.659084,40.646229,53.937222,11.428063,23.358507,26.659807,29.201969,56.654331,56.868362,29.766367,39.588848,47.473022,39.4953,31.969851,21.767242,52.195572,8.112345,31.963339,24.045614,19.088469,34.421116,19.087172,64.547195,15.338171,23.280874,24.755569,19.910154
44.636009,24.04188,33.070732,56.069084,26.349922,60.912617,12.03696,48.129982,52.177929,35.693562,40.496777,53.266037,11.568524,23.46339,27.175486,29.400265,56.966255,57.034512,30.21796,36.939747,46.278595,39.591396,31.958788,21.810106,51.32592,8.105654,32.419559,24.230028,19.257582,34.456615,19.108057,64.673378,15.366691,23.237324,24.849886,20.03064
43.85725,24.103554,31.504423,55.667965,26.626451,60.826958,12.061893,48.270832,52.239304,35.729809,40.481251,52.562344,11.714842,23.56629,27.817984,29.600149,57.274811,57.189053,30.667233,34.291931,45.10358,39.690495,31.943624,21.846899,50.416409,8.099278,33.043148,24.421577,19.428316,34.489372,19.129486,64.796852,15.393876,23.191425,24.945145,20.152994
43.071423,24.165693,29.99029,55.242493,26.915619,60.711021,12.082918,48.411396,52.294693,35.767509,40.607925,51.826508,11.864437,23.667374,28.580578,29.801813,57.579914,57.329918,31.114061,31.671482,43.959991,39.79253,31.924288,21.877357,49.472099,8.093175,33.837292,24.620537,19.600368,34.519577,19.151369,64.91732,15.419209,23.143921,25.041716,20.277231
42.285522,24.227541,28.547686,54.793598,27.217741,60.561153,12.099972,48.551754,52.344685,35.806324,40.882946,51.059013,12.014707,23.766912,29.455936,30.005507,57.881516,57.455318,31.558264,29.106037,42.860382,39.89743,31.900822,21.901314,48.499271,8.087288,34.802021,24.827118,19.77352,34.547375,19.173546,65.034081,15.44218,23.095591,25.13994,20.403355
41.507374,24.288464,27.194672,54.322315,27.533087,60.373966,12.113076,48.691895,52.389866,35.845928,41.309975,50.260406,12.163087,23.865269,30.436644,30.21154,58.179558,57.563808,31.999607,26.624226,41.817734,40.005192,31.87339,21.918703,47.505447,8.081558,35.933655,25.041466,19.947618,34.572876,19.195791,65.146088,15.462329,23.04718,25.240093,20.531363
40.745571,24.347954,25.947857,53.829826,27.861887,60.146671,12.122334,48.831692,52.430782,35.886055,41.8899,49.431244,12.307121,23.962894,31.515614,30.420294,58.473991,57.654301,32.437786,24.254934,40.845341,40.115868,31.842262,21.929544,46.499462,8.075933,37.224308,25.263653,20.122545,34.596127,19.217812,65.252029,15.479271,22.999342,25.342363,20.661236
40.009445,24.405619,24.822321,53.317505,28.204336,59.877289,12.127911,48.970959,52.467907,35.926491,42.620541,48.572033,12.444512,24.060303,32.68626,30.632183,58.764774,57.726048,32.872437,22.026482,39.956661,40.229595,31.8078,21.933956,45.49155,8.070373,38.661564,25.493658,20.298195,34.617142,19.239269,65.350403,15.492711,22.952604,25.446812,20.792942
39.30896,24.461172,23.831562,52.78693,28.560617,59.564762,12.130029,49.109436,52.501621,35.967117,43.496471,47.683201,12.573166,24.158066,33.942284,30.847656,59.051868,57.778618,33.303123,19.965763,39.165146,40.346603,31.770432,21.932142,44.493446,8.064852,40.22834,25.731379,20.474442,34.635883,19.25979,65.439575,15.502454,22.907347,25.553385,20.926441
38.654617,24.514423,22.987469,52.239986,28.930902,59.208973,12.128944,49.246868,52.532227,36.00787,44.508911,46.765182,12.691213,24.256798,35.277046,31.067156,59.335266,57.811821,33.729355,18.097418,38.483974,40.467182,31.730618,21.924389,43.518398,8.05937,41.903011,25.976635,20.651146,34.652271,19.27898,65.517937,15.508397,22.86381,25.661903,21.061686
38.057297,24.565275,22.300318,51.678886,29.315351,58.81073,12.124924,49.383003,52.559929,36.048729,45.64576,45.818596,12.797026,24.357143,36.682678,31.291101,59.615009,57.825657,34.150597,16.443077,37.92577,40.591644,31.688826,21.91107,42.581135,8.053942,43.659836,26.229164,20.828146,34.666199,19.29644,65.583885,15.510517,22.822121,25.772081,21.198629
37.528111,24.613733,21.778748,51.106232,29.714117,58.371712,12.118235,49.517666,52.584854,36.089699,46.891823,44.844482,12.889223,24.459772,38.149017,31.519869,59.891182,57.820274,34.566288,15.020713,37.502197,40.720306,31.645514,21.892643,41.697662,8.048603,45.469627,26.488638,21.005257,34.677513,19.311779,65.635956,15.508852,22.782331,25.883568,21.337227
37.078156,24.659906,21.429745,50.525021,30.127329,57.894379,12.109118,49.650734,52.607044,36.130775,48.229145,43.844643,12.966648,24.565382,39.662727,31.753759,60.163929,57.795914,34.975845,13.844136,37.223549,40.85342,31.601103,21.869663,40.884995,8.043402,47.300713,26.754667,21.182289,34.686035,19.324631,65.672836,15.503477,22.744455,25.995966,21.477446
36.718315,24.704023,21.258572,49.938625,30.555073,57.381889,12.097781,49.782181,52.626476,36.171944,49.637497,42.821869,13.028352,24.67469,41.206802,31.993004,60.43346,57.752895,35.378681,12.92267,37.098259,40.991127,31.555992,21.842773,40.160713,8.038397,49.120045,27.026821,21.359055,34.691555,19.33465,65.693398,15.494491,22.708521,26.108885,21.619259
36.458981,24.746439,21.268682,49.35075,30.997379,56.837959,12.08439,49.912025,52.643078,36.213161,51.094955,41.780102,13.073568,24.788435,42.760685,32.237751,60.700058,57.691574,35.774166,12.261029,37.13245,41.133404,31.510548,21.812716,39.542503,8.033648,50.894394,27.304649,21.535385,34.693851,19.341526,65.69677,15.481999,22.674608,26.221979,21.762657
36.309784,24.787622,21.461561,48.765335,31.454176,56.266747,12.069059,50.040348,52.656738,36.254395,52.578453,40.724419,13.101697,24.907366,44.300987,32.488075,60.96405,57.612305,36.161648,11.859429,37.329472,41.280041,31.465124,21.78031,39.04755,8.029211,52.591484,27.587702,21.71117,34.692707,19.344978,65.682335,15.466116,22.642879,26.33499,21.907631
36.279312,24.828159,21.836491,48.18644,31.925274,55.672703,12.051863,50.167225,52.667347,36.295589,54.06435,39.66095,13.112276,25.032255,45.802719,32.743996,61.225811,57.515415,36.540405,11.713962,37.689526,41.430607,31.420095,21.746449,38.691914,8.025135,54.180977,27.875555,21.886389,34.687916,19.344761,65.649765,15.446956,22.613611,26.447775,22.054174
36.374859,24.868721,22.390272,47.618118,32.410351,55.060429,12.032836,50.29274,52.674812,36.33672,55.52895,38.596733,13.10498,25.163872,47.240814,33.005474,61.48576,57.401146,36.909634,11.817191,38.209351,41.584465,31.375862,21.71207,38.489887,8.021453,55.635208,28.167847,22.061165,34.679337,19.340647,65.599037,15.424649,22.587191,26.560341,22.202278
36.602131,24.910028,23.116894,47.064247,32.908939,54.434551,12.011987,50.416939,52.679077,36.377762,56.94899,37.539539,13.07962,25.30299,48.591724,33.272438,61.744324,57.26963,37.268406,12.158962,38.882046,41.740768,31.332893,21.678127,38.453312,8.018184,56.929688,28.464291,22.235804,34.666889,19.332424,65.530403,15.39935,22.564108,26.672842,22.351915
36.96505,24.95282,24.007233,46.528404,33.420437,53.79961,11.989309,50.539856,52.680164,36.41872,58.302105,36.49773,13.03617,25.450356,49.83485,33.544796,62.001926,57.12085,37.615665,12.727325,39.696976,41.898525,31.291733,21.645546,38.590912,8.015332,58.043343,28.764692,22.410824,34.650608,19.319897,65.444397,15.371239,22.544937,26.785587,22.503054
37.465546,24.997793,25.048841,46.013741,33.944088,53.159969,11.964791,50.661499,52.678169,36.459595,59.567249,35.480129,12.974776,25.606672,50.953659,33.822453,62.258991,56.954613,37.950214,13.509475,40.639881,42.056641,31.25301,21.615202,38.907719,8.012886,58.958534,29.068954,22.586971,34.630661,19.302862,65.341766,15.340536,22.530285,26.899012,22.65564
38.103424,25.045574,26.225906,45.522919,34.479008,52.51976,11.938426,50.781891,52.673275,36.500404,60.725079,34.495926,12.895793,25.772579,51.936417,34.105312,62.515911,56.770557,38.270733,14.492576,41.693108,42.21397,31.217426,21.587877,39.40451,8.010818,59.660988,29.377052,22.765205,34.607384,19.281122,65.22345,15.307498,22.520746,27.013649,22.80961
38.876236,25.096672,27.519485,45.05814,35.024166,51.882843,11.910219,50.901073,52.665733,36.541157,61.758251,33.554554,12.799807,25.94861,52.776485,34.393314,62.77306,56.568161,38.575832,15.664369,42.835972,42.369362,31.185732,21.56423,40.077465,8.009094,60.13958,29.689013,22.946648,34.581272,19.254473,65.090492,15.272421,22.516853,27.130087,22.964893
39.779221,25.151447,28.908043,44.621269,35.5784,51.252762,11.8802,51.01915,52.655853,36.581871,62.651676,32.665596,12.687663,26.135166,53.472221,34.686417,63.030807,56.346798,38.864098,17.013441,44.045315,42.521675,31.15867,21.544785,40.917919,8.00767,60.386131,30.004885,23.132523,34.553013,19.222712,64.944023,15.235633,22.51903,27.248909,23.12141
40.805199,25.2101,30.368273,44.214127,36.140423,50.632717,11.848422,51.13628,52.643963,36.62257,63.392723,31.838676,12.560481,26.332472,54.026588,34.984619,63.289536,56.105782,39.134209,18.529118,45.296108,42.669811,31.136948,21.529924,41.912361,8.006508,60.395206,30.324697,23.324064,34.523441,19.185656,64.785202,15.19749,22.527557,27.370653,23.279089
41.944534,25.272667,31.876183,43.83886,36.708862,50.02552,11.814972,51.252705,52.630367,36.663273,63.971363,31.083359,12.419666,26.540535,54.446533,35.287968,63.549675,55.84444,39.385059,20.200983,46.562153,42.812744,31.121159,21.51988,43.042564,8.005574,60.163944,30.648426,23.522409,34.4935,19.143137,64.615181,15.158369,22.542566,27.49576,23.437883
43.185028,25.339022,33.408245,43.498413,37.282257,49.433548,11.779965,51.368694,52.61533,36.704018,64.380272,30.409039,12.266917,26.759094,54.742218,35.596554,63.811768,55.562199,39.615932,22.018049,47.816811,42.94957,31.111752,21.514748,44.285938,8.004854,59.691967,30.97596,23.728504,34.464203,19.095034,64.435127,15.118659,22.564028,27.624533,23.597795
44.511864,25.408911,34.942516,43.196941,37.859112,48.858643,11.743547,51.484547,52.59906,36.744835,64.614937,29.824865,12.104215,26.987581,54.926128,35.910515,64.076492,55.258644,39.826645,23.967758,49.033722,43.079601,31.108986,21.514492,45.615936,8.004351,58.981319,31.307077,23.943005,34.436546,19.041275,64.24617,15.078756,22.591787,27.757122,23.758896
45.907562,25.481976,36.459518,42.940044,38.437889,48.302059,11.705884,51.60051,52.581699,36.785755,64.673615,29.3396,11.933809,27.225079,55.012173,36.230049,64.344681,54.933609,40.0177,26.034954,50.187473,43.202473,31.112911,21.518942,47.002605,8.004091,58.036495,31.641424,24.166214,34.411446,18.981857,64.049454,15.039058,22.625595,27.893509,23.921345
47.352009,25.557793,37.942818,42.734779,39.017036,47.764336,11.667159,51.716778,52.563358,36.826805,64.557312,28.961435,11.758191,27.470306,55.014759,36.555389,64.617279,54.587208,40.190369,28.201105,51.254234,43.318264,31.123358,21.527798,48.413174,8.00413,56.864494,31.978521,24.398027,34.389664,18.916866,63.846107,14.999968,22.665157,28.033529,24.085405
48.822598,25.635906,39.379219,42.589367,39.594967,47.245197,11.627567,51.833447,52.544147,36.868004,64.269577,28.697674,11.580045,27.721626,54.947971,36.886826,64.89521,54.219872,40.346706,30.443998,52.212292,43.427608,31.139954,21.540642,49.812717,8.004549,55.47493,32.317768,24.637907,34.371773,18.846491,63.637222,14.961894,22.710178,28.176897,24.25144
50.294529,25.715878,40.758621,42.512638,40.170078,46.743477,11.587309,51.950527,52.524193,36.909359,63.816269,28.554333,11.402171,27.977087,54.824825,37.224667,65.17926,53.832367,40.489487,32.73811,53.042477,43.53178,31.162146,21.556934,51.16489,8.005458,53.880146,32.65847,24.884869,34.358128,18.77104,63.423836,14.925256,22.760393,28.323246,24.419901
51.741261,25.797312,42.073612,42.513401,40.740746,46.25703,11.54659,52.067936,52.5037,36.950874,63.205269,28.535654,11.227403,28.234516,54.656769,37.569221,65.469872,53.425797,40.622028,35.055611,53.728535,43.632744,31.18923,21.576046,52.432758,8.006992,52.095341,32.999905,25.137527,34.348839,18.690952,63.206898,14.890486,22.815586,28.472183,24.591305
53.135162,25.879887,43.318928,42.599743,41.305283,45.782711,11.505611,52.185535,52.482941,36.992546,62.446095,28.643623,11.058489,28.491644,54.453373,37.920773,65.767059,53.001602,40.747963,37.367859,54.257343,43.733135,31.22039,21.597279,53.579803,8.009317,50.138664,33.341339,25.394154,34.343777,18.606791,62.987209,14.858028,22.875582,28.62332,24.766205
54.448265,25.963362,44.49091,42.778393,41.86195,45.316391,11.464576,52.303143,52.462238,37.034378,61.549549,28.877518,10.897985,28.746231,54.22229,38.279541,66.070351,52.561546,40.870953,39.647034,54.619022,43.836205,31.254728,21.619896,54.571053,8.012621,48.031219,33.682079,25.65279,34.342575,18.519238,62.765377,14.828336,22.940233,28.776316,24.945148
55.653095,26.047583,45.587025,43.054211,42.408932,44.853058,11.42368,52.420582,52.441967,37.07637,60.527283,29.233559,10.748129,28.996187,53.969379,38.645641,66.378746,52.107712,40.994389,41.86755,54.806931,43.945679,31.29129,21.643152,55.374287,8.017112,45.796974,34.021534,25.911398,34.344673,18.429073,62.541771,14.801853,23.009382,28.930893,25.128637
56.723526,26.132444,46.605576,43.429768,42.944317,44.386955,11.383117,52.537666,52.42247,37.118534,59.391403,29.704691,10.610741,29.239653,53.69902,39.019066,66.690826,51.642494,41.121059,44.007092,54.817577,44.065582,31.329098,21.666319,55.961277,8.023019,43.462536,34.359222,26.168007,34.349327,18.337152,62.31646,14.779009,23.082838,29.08684,25.317101
57.635559,26.217873,47.545536,43.90506,43.466114,43.911823,11.343075,52.65424,52.404045,37.160877,58.15411,30.280537,10.487144,29.475039,53.41449,39.399639,67.004875,51.168617,41.252911,46.047211,54.650406,44.199978,31.367174,21.688713,56.308857,8.030585,41.056763,34.694809,26.420868,34.355679,18.244379,62.089195,14.760201,23.160339,29.244009,25.510845
58.368011,26.30378,48.40654,44.477318,43.972282,43.421185,11.303739,52.770145,52.386879,37.203426,56.827339,30.947554,10.378129,29.701035,53.118385,39.787041,67.318947,50.689159,41.390877,47.973488,54.307533,44.352657,31.404583,21.709696,56.399815,8.040064,38.61031,35.028126,26.668541,34.362812,18.151678,61.85936,14.745784,23.241556,29.402308,25.710041
58.902966,26.390036,49.188957,45.140945,44.460758,42.908669,11.265291,52.885254,52.371037,37.246223,55.422581,31.689409,10.283942,29.916597,52.81295,40.180786,67.630989,50.207561,41.534828,49.775455,53.793411,44.526844,31.440475,21.728693,56.223484,8.051716,36.154991,35.359165,26.909969,34.369804,18.059978,61.625957,14.736063,23.326088,29.561665,25.914682
59.226074,26.476456,49.894043,45.887516,44.929527,42.368385,11.227912,52.999451,52.356449,37.289337,53.950722,32.487507,10.204329,30.120922,52.500343,40.580265,67.938911,49.727684,41.683647,51.446335,53.114464,44.72488,31.474117,21.745173,55.776001,8.065808,33.723118,35.688087,27.144474,34.37579,17.97019,61.387619,14.731283,23.413488,29.722031,26.124571
59.326622,26.562822,50.524052,46.70583,45.376682,41.795238,11.191776,53.112698,52.342915,37.33287,52.422104,33.321659,10.138609,30.313423,52.182735,40.984772,68.240623,49.253826,41.835373,52.982742,52.278675,44.94799,31.504936,21.758644,55.060314,8.082608,31.346745,36.015205,27.371756,34.380005,17.883181,61.142582,14.731626,23.503286,29.883352,26.3393
59.19746,26.648891,51.082298,47.582104,45.800461,41.185284,11.157051,53.225029,52.330139,37.376976,50.846622,34.170773,10.085789,30.493689,51.862324,41.393528,68.534096,48.790779,41.987446,54.384441,51.295254,45.196144,31.532543,21.768665,54.085865,8.102381,29.056936,36.340961,27.591843,34.381817,17.799765,60.888737,14.73719,23.595003,30.045565,26.558254
58.834801,26.734447,51.573162,48.500179,46.199287,40.535954,11.123898,53.336624,52.317787,37.421833,49.23394,35.01355,10.044678,30.661461,51.541183,41.805744,68.817368,48.343864,42.136951,55.65411,50.174248,45.468056,31.55674,21.774834,52.868149,8.125381,26.883005,36.665913,27.80505,34.380764,17.720676,60.623623,14.747994,23.688171,30.208603,26.780621
58.238003,26.819342,52.001953,49.441807,46.571789,39.846249,11.092466,53.447765,52.305508,37.467651,47.593708,35.82909,10.014003,30.816593,51.221096,42.220615,69.088585,47.918922,42.28088,56.797062,48.92622,45.761337,31.577517,21.776814,51.428043,8.151846,24.851837,36.990681,28.011938,34.37653,17.646551,60.344471,14.763959,23.782335,30.372398,27.005423
57.409378,26.903532,52.374687,50.387028,46.916805,39.116863,11.062892,53.558849,52.293022,37.514645,45.935787,36.597466,9.992507,30.959021,50.903343,42.637398,69.346062,47.522324,42.416283,57.820805,47.561985,46.072788,31.595041,21.774361,49.79105,8.181984,22.987305,37.315933,28.213251,34.368958,17.577919,60.048244,14.784904,23.87706,30.536905,27.231558
56.354015,26.987123,52.697777,51.314552,47.233391,38.350166,11.0353,53.670307,52.280121,37.563015,44.270432,37.300163,9.978993,31.088736,50.588543,43.055397,69.588272,47.160885,42.540413,58.734409,46.092369,46.398754,31.609619,21.767345,47.986443,8.215961,21.309788,37.642342,28.40988,34.358002,17.515182,59.731636,14.810556,23.971941,30.702108,27.457851
55.07975,27.070377,52.977631,52.202255,47.520809,37.550156,11.009801,53.782589,52.266697,37.61293,42.608433,37.920502,9.972358,31.205759,50.276501,43.474026,69.813934,46.841805,42.650764,59.547688,44.528049,46.735497,31.621649,21.755785,46.04631,8.253885,19.835878,37.970539,28.602795,34.343693,17.458607,59.391125,14.840553,24.066601,30.868029,27.683111
53.59713,27.153711,53.220261,53.027695,47.778503,36.722321,10.98649,53.896091,52.252739,37.664516,40.961227,38.443897,9.971584,31.310141,49.966183,43.892792,70.022018,46.572571,42.745068,60.27034,42.879505,47.079506,31.63158,21.739866,44.004585,8.295803,18.578218,38.301083,28.793011,34.326111,17.408319,59.022961,14.874455,24.160715,31.034729,27.906174
51.919483,27.237682,53.430897,53.768688,48.006088,35.873459,10.965451,54.011169,52.2383,37.717869,39.340992,38.858067,9.975746,31.401957,49.655735,44.311325,70.211769,46.360806,42.821251,60.911175,41.157005,47.427715,31.639862,21.719965,41.896072,8.341681,17.545511,38.634426,28.981535,34.305347,17.364311,58.623203,14.911759,24.254021,31.202301,28.125956
50.062958,27.32296,53.613678,54.403927,48.203297,35.011475,10.946751,54.128105,52.223473,37.773029,37.760632,39.153149,9.983994,31.481352,49.342628,44.72937,70.382751,46.214096,42.877346,61.477539,39.370735,47.777637,31.6469,21.69664,39.755497,8.391402,16.742668,38.970863,29.169331,34.281479,17.32645,58.187717,14.951908,24.346338,31.370874,28.341499
48.046524,27.410297,53.771496,54.913567,48.369987,34.145153,10.930431,54.247154,52.20837,37.830002,36.233772,39.321754,9.995564,31.54858,49.0238,45.146809,70.534874,46.139759,42.911434,61.975025,37.530949,48.127396,31.653036,21.670641,37.616661,8.444771,16.17108,39.310524,29.357277,34.254547,17.294483,57.712193,14.994297,24.43758,31.540602,28.551992
45.891857,27.500483,53.905964,55.279846,48.506092,33.283901,10.916512,54.368507,52.1931,37.888744,34.77462,39.358932,10.009791,31.604061,48.695889,45.563629,70.668373,46.144604,42.921574,62.407421,35.648167,48.475708,31.658527,21.642893,35.511696,8.50151,15.828965,39.653343,29.546143,34.224552,17.26807,57.192177,15.038281,24.527754,31.711664,28.756811
43.6231,27.594313,54.017529,55.487576,48.611622,32.437538,10.904988,54.492336,52.177776,37.949169,33.397785,39.262115,10.026122,31.648457,48.35545,45.979935,70.783836,46.234688,42.905773,62.776855,33.733402,48.821831,31.663559,21.614466,33.470444,8.561274,15.7118,39.999065,29.73657,34.191425,17.246794,56.623089,15.083188,24.616964,31.884262,28.955519
41.266476,27.692551,54.105721,55.524605,48.686634,31.61603,10.89582,54.618748,52.162502,38.01115,32.118019,39.030972,10.044126,31.682737,47.999176,46.395916,70.882156,46.415028,42.861961,63.084133,31.798319,49.165497,31.66827,21.586544,31.520014,8.623669,15.812783,40.347252,29.929054,34.155056,17.230194,56.000286,15.128322,24.705385,32.058598,29.147875
38.849728,27.795876,54.169441,55.382156,48.731247,30.82926,10.888927,54.747814,52.147419,38.074532,30.949926,38.667274,10.063512,31.708256,47.624069,46.811836,70.9645,46.689346,42.788002,63.329132,29.855371,49.506824,31.672775,21.560383,29.684429,8.688279,16.123358,40.697292,30.123941,34.115269,17.217785,55.319088,15.172978,24.793234,32.234871,29.333815
36.401497,27.904854,54.207279,55.055019,48.745625,30.086784,10.884192,54.879543,52.132713,38.13916,29.907633,38.174686,10.084137,31.726786,47.227585,47.22802,71.032242,47.059784,42.681709,63.511204,27.917868,49.84623,31.677197,21.53726,27.984446,8.754691,16.633732,41.048428,30.32143,34.071842,17.209093,54.574856,15.216457,24.880749,32.41325,29.513437
33.950619,28.019896,54.217823,54.541702,48.729977,29.397608,10.881463,55.013924,52.118629,38.204906,29.004456,37.558548,10.106014,31.740545,46.807739,47.644821,71.086861,47.5266,42.540871,63.629604,25.999941,50.184368,31.681679,21.51841,26.437408,8.822516,17.333405,41.399788,30.521582,34.024509,17.203663,53.763103,15.258085,24.968147,32.593849,29.686968
31.525469,28.141226,54.199879,53.844391,48.684597,28.769949,10.880558,55.150906,52.105499,38.271698,28.252583,36.825645,10.129309,31.752165,46.363178,48.062614,71.129868,48.087887,42.363297,63.683788,24.11647,50.522022,31.68639,21.504972,25.057198,8.891408,18.211607,41.750446,30.72434,33.972988,17.201073,52.879581,15.29723,25.055634,32.776718,29.854748
29.153431,28.268862,54.152649,52.968914,48.609821,28.211027,10.881277,55.290455,52.093731,38.339554,27.662764,35.983986,10.154334,31.764612,45.893196,48.481758,71.16272,48.739319,42.146835,63.673626,22.282934,50.860035,31.691509,21.497919,23.854166,8.961061,19.257618,42.099457,30.929554,33.916973,17.200939,51.920452,15.333323,25.143393,32.961842,30.017202
26.860468,28.402599,54.075798,51.924541,48.506054,27.72683,10.883418,55.432533,52.083767,38.408588,27.244049,35.042599,10.181544,31.781048,45.397774,48.902576,71.186722,49.473949,41.88942,63.599579,20.515223,51.199242,31.697222,21.498003,22.835148,9.031213,20.460863,42.4459,31.137005,33.85619,17.202921,50.882431,15.365888,25.231615,33.149147,30.174828
24.670866,28.542004,53.969418,50.723774,48.373756,27.321926,10.886779,55.577137,52.076069,38.479008,27.003548,34.01136,10.211516,31.804649,44.877556,49.325344,71.202972,50.282093,41.589104,63.462749,18.829418,51.540405,31.703711,21.505718,22.003471,9.101637,21.810757,42.788944,31.346428,33.790398,17.206728,49.762989,15.394543,25.320536,33.338509,30.328167
22.607063,28.686419,53.833973,49.382011,48.213421,26.999285,10.891171,55.724247,52.071041,38.551109,26.946241,32.900864,10.244922,31.838423,44.33387,49.750278,71.212341,51.151352,41.244106,63.264889,17.241575,51.884155,31.711166,21.521284,21.359095,9.172132,23.296238,43.127853,31.557543,33.719452,17.21212,48.560562,15.419033,25.410427,33.529758,30.477787
20.689508,28.834976,53.670185,47.917183,48.025543,26.760153,10.896412,55.873844,52.068977,38.625233,27.074814,31.722265,10.282488,31.885017,43.7687,50.177509,71.215431,52.066761,40.852833,63.008411,15.767491,52.230949,31.719795,21.544678,20.898819,9.242528,24.905115,43.462021,31.770079,33.643311,17.218922,47.274746,15.439228,25.501608,33.722725,30.624275
