"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11"
38.578186,46.585911,41.192478,14.687297,12.143508,32.28487,35.793396,22.597967,67.296242,39.653625,67.517944,38.082813,6.454687,22.884958,33.053852,22.802599,24.782591,52.878662,49.104126,68.350113,58.695621,8.731968,26.33643,10.535319,NA,24.642725,62.345222,37.385689,36.757397,27.68932,53.010056,38.801659
38.515591,48.378136,39.942532,13.654538,11.963573,32.305916,35.884605,22.553936,66.582581,38.585079,67.81488,37.655567,7.802576,24.696482,33.163818,NA,24.590458,52.592384,49.28286,68.383331,58.837059,8.849882,26.346581,10.543834,NA,24.41168,62.453674,36.726952,36.745594,27.63969,53.798027,38.731434
38.44849,50.169655,38.647099,12.871112,11.802491,32.330765,35.975723,22.512398,65.86377,37.588371,68.089653,37.205837,9.223163,26.587257,33.270481,NA,24.412867,52.299469,49.469669,68.399879,58.974403,8.977092,26.357162,10.553457,NA,24.180223,62.559685,36.07272,36.732479,27.730412,54.418163,38.65572
38.374306,51.929592,37.312595,12.341316,11.659317,32.359032,36.066708,22.4739,65.138428,36.677265,68.339294,36.734554,10.697505,28.544153,33.374271,NA,24.248718,52.008179,49.665386,68.400322,59.107723,9.113812,26.367996,10.563961,NA,23.948809,62.663429,35.424286,36.718174,27.94943,54.855667,38.574177
38.290981,53.62706,35.946896,12.065448,11.532833,32.390198,36.157452,22.438848,64.405083,35.865635,68.561836,36.24321,12.211509,30.551743,33.475784,NA,24.096739,51.727467,49.870537,68.385399,59.236969,9.260079,26.37899,10.575111,NA,23.717611,62.765057,34.783005,36.702774,28.281054,55.099617,38.486668
38.197041,55.232079,34.559341,12.039977,11.421467,32.423622,36.247814,22.407375,63.66222,35.167221,68.756355,35.733906,13.756788,32.592354,33.575729,NA,23.955656,51.466587,50.085392,68.356064,59.361931,9.41571,26.390123,10.586683,NA,23.486599,62.864693,34.150307,36.686356,28.706841,55.143219,38.393223
38.091606,56.716461,33.16069,12.25793,11.323243,32.458591,36.337673,22.379202,62.90836,34.595345,68.922958,35.2094,15.330923,34.646469,33.674919,NA,23.824421,51.234726,50.310062,68.313431,59.482285,9.58028,26.401443,10.598461,NA,23.25561,62.962406,33.527718,36.668995,29.206659,54.98391,38.294029
37.974411,58.054539,31.763004,12.70946,11.235801,32.494328,36.426971,22.353569,62.142094,34.162613,69.062607,34.673107,16.936947,36.693386,33.774208,NA,23.702435,51.040615,50.544521,68.258774,59.597591,9.753108,26.413029,10.610245,NA,23.024427,63.058224,32.916882,36.650757,29.759794,54.623222,38.189404
37.84576,59.223724,30.379505,13.382587,11.156462,32.530056,36.5158,22.329208,61.362175,33.880539,69.176956,34.129108,18.582031,38.712074,33.87447,NA,23.58975,50.892185,50.78867,68.193436,59.707352,9.933284,26.424974,10.621854,NA,22.792854,63.152111,32.319584,36.631706,30.345995,54.066547,38.079746
37.706497,60.204933,29.024357,14.263995,11.082363,32.565037,36.604427,22.304396,60.567543,33.759056,69.268066,33.582096,20.275455,40.682167,33.976574,NA,23.487217,50.796268,51.042328,68.118835,59.811039,10.119707,26.437351,10.633128,NA,22.560776,63.24395,31.737717,36.611923,30.946354,53.322735,37.965565
37.557915,60.982788,27.712418,15.339828,11.010622,32.598602,36.693314,22.277054,59.75742,33.805988,69.338181,33.0373,22.02611,42.584942,34.081364,NA,23.396544,50.7584,51.305286,68.036354,59.908138,10.311154,26.450195,10.643926,NA,22.328197,63.333565,31.173182,36.59148,31.543966,52.40366,37.847412
37.401699,61.545628,26.458979,16.596361,10.938507,32.630188,36.783081,22.244921,58.931313,34.026421,69.389526,32.500332,23.839901,44.404202,34.189632,NA,23.320259,50.782673,51.577267,67.947334,59.998158,10.506359,26.463474,10.654125,NA,22.095284,63.420673,30.627769,36.570477,32.124313,51.323772,37.725906
37.239799,61.885406,25.27949,18.020416,10.863577,32.659355,36.874474,22.205746,58.089092,34.422096,69.424095,31.977024,25.717522,46.126995,34.302105,NA,23.261555,50.871666,51.857944,67.853004,60.080647,10.704075,26.477093,10.663622,NA,21.862356,63.50491,30.10302,36.549011,32.675423,50.099636,37.6017
37.074341,61.997421,24.189302,19.599449,10.783793,32.685799,36.968288,22.157513,57.230988,34.990837,69.443558,31.473158,27.653,47.743999,34.419434,NA,23.22398,51.026363,52.146927,67.754425,60.155167,10.903139,26.490877,10.67233,NA,21.629896,63.585781,29.600121,36.527187,33.187828,48.749523,37.475487
36.907494,61.880001,23.203379,21.321199,10.69759,32.709358,37.065304,22.098646,56.357613,35.726162,69.449219,30.994207,29.633358,49.249638,34.542137,NA,23.211081,51.246117,52.443722,67.65242,60.221268,11.102511,26.504599,10.680179,NA,21.398514,63.662724,29.119812,36.505112,33.654381,47.292999,37.347973
36.741364,61.53413,22.336027,23.172947,10.603898,32.730015,37.166241,22.028189,55.469936,36.61705,69.441971,30.545021,31.639372,50.641827,34.670609,NA,23.22599,51.528561,52.747761,67.547554,60.278473,11.301286,26.517986,10.687119,NA,21.168919,63.735104,28.662313,36.482895,34.070045,45.750553,37.219894
36.577885,60.963108,21.600616,25.140482,10.502154,32.74789,37.27174,21.945911,54.569283,37.648026,69.422379,30.129496,33.647316,51.921535,34.805088,NA,23.27109,51.869595,53.058369,67.440094,60.326233,11.498696,26.530754,10.693121,NA,20.941895,63.802303,28.227303,36.460648,34.431641,44.143223,37.091965
36.418743,60.172211,21.009327,27.207037,10.392274,32.763233,37.382336,21.852352,53.657299,38.799496,69.390732,29.75028,35.631245,53.092117,34.945663,NA,23.347757,52.26339,53.374794,67.330002,60.363911,11.694103,26.542629,10.69818,NA,20.71826,63.863754,27.8139,36.438473,34.737686,42.49231,36.964863
36.26532,59.168377,20.572901,29.352478,10.274601,32.776421,37.498489,21.748775,52.735905,40.048405,69.347107,29.408537,37.565392,54.15863,35.092285,NA,23.456257,52.702488,53.696198,67.216934,60.390781,11.886979,26.553373,10.702311,NA,20.498842,63.919064,27.420685,36.416466,34.988297,40.819019,36.839211
36.118629,57.960026,20.300421,31.553066,10.149845,32.787922,37.620575,21.637053,51.807274,41.369148,69.291473,29.103777,39.426357,55.127117,35.244797,NA,23.595728,53.17804,54.021679,67.100288,60.406048,12.076894,26.562807,10.705543,NA,20.284464,63.968079,27.045767,36.394714,35.18515,39.144218,36.715527
35.979343,56.556931,20.199089,33.781921,10.01899,32.798309,37.748878,21.519484,50.873756,42.734676,69.223755,28.833847,41.194748,56.004032,35.402966,NA,23.764267,53.680107,54.350246,66.97924,60.408909,12.263509,26.570826,10.707925,NA,20.075928,64.010971,26.686876,36.373283,35.331459,37.488125,36.594246
35.847752,54.970181,20.274054,36.010139,9.88319,32.808201,37.883579,21.398596,49.937832,44.117653,69.14389,28.595045,42.856251,56.795742,35.566544,NA,23.95904,54.19809,54.680843,66.852806,60.398609,12.44657,26.577396,10.709512,NA,19.874018,64.048309,26.341509,36.352215,35.431889,35.870098,36.475689
35.723839,53.212269,20.528254,38.208279,9.743682,32.818256,38.024704,21.276928,49.002029,45.491516,69.051865,28.382378,44.402069,57.508263,35.735287,NA,24.17643,54.721226,55.012333,66.719963,60.37455,12.625904,26.582573,10.710364,NA,19.679497,64.081078,26.007092,36.331532,35.492382,34.308418,36.360107
35.607285,51.297192,20.962299,40.347954,9.601676,32.829113,38.172035,21.156849,48.068874,46.831379,68.947754,28.189919,45.828747,58.147148,35.909016,NA,24.412165,55.239048,55.343494,66.579735,60.336334,12.801408,26.58647,10.710541,NA,19.493109,64.110664,25.68117,36.311222,35.519802,32.820156,36.247711
35.497555,49.240601,21.574379,42.403145,9.458282,32.841358,38.325073,21.040428,47.140797,48.114632,68.831696,28.011242,47.137508,58.717495,36.087635,NA,24.661459,55.741829,55.673065,66.43129,60.283848,12.973043,26.589256,10.710095,NA,19.315584,64.13884,25.361574,36.291241,35.521412,31.42103,36.138695
35.393948,47.059917,22.360207,44.351212,9.314453,32.85548,38.482975,20.929375,46.22007,49.321266,68.703941,27.839853,48.33321,59.224072,36.271145,NA,24.919153,56.22089,55.999702,66.274025,60.217247,13.140813,26.591127,10.709074,NA,19.147625,64.167564,25.046532,36.271519,35.504246,30.125328,36.033306
35.295673,44.774456,23.313019,46.173519,9.170953,32.871834,38.644527,20.825005,45.308788,50.433907,68.564766,27.66959,49.423084,59.671417,36.459648,NA,25.179867,56.668839,56.322006,66.107613,60.136932,13.304746,26.592281,10.707513,NA,18.989895,64.198929,24.734701,36.251949,35.47443,28.94581,35.931854
35.201897,42.405418,24.423601,47.855778,9.028351,32.890625,38.808167,20.728294,44.408813,51.437634,68.414528,27.494957,50.415565,60.06398,36.653351,NA,25.438166,57.079678,56.6385,65.93203,60.043449,13.464876,26.592903,10.705436,NA,18.842981,64.234871,24.425169,36.232414,35.4366,27.893616,35.834766
35.111816,39.975822,25.680374,49.388218,8.887039,32.911907,38.972019,20.639923,43.52179,52.319706,68.253609,27.311375,51.319244,60.406132,36.852554,NA,25.688719,57.448856,56.947681,65.747498,59.937401,13.621221,26.593145,10.702861,NA,18.70738,64.277069,24.117392,36.212757,35.393494,26.978153,35.74258
35.024708,37.510292,27.069525,50.765614,8.747277,32.935585,39.133972,20.560371,42.649147,53.069187,68.08242,27.115341,52.142178,60.702198,37.057632,NA,25.926437,57.773228,57.248032,65.554428,59.819298,13.773765,26.593115,10.699797,NA,18.58346,64.326767,23.811136,36.192825,35.345833,26.206984,35.655949
34.939934,35.034718,28.575193,51.987221,8.609252,32.961452,39.291817,20.489994,41.792122,53.676647,67.901398,26.904518,52.891479,60.95639,37.269009,NA,26.146622,58.05098,57.538116,65.353394,59.689434,13.922454,26.592869,10.696245,NA,18.471437,64.384689,23.506403,36.17244,35.292473,25.585688,35.575619
34.856998,32.575817,30.179708,53.056587,8.473148,32.98922,39.443386,20.429092,40.951801,54.133896,67.711014,26.677727,53.573151,61.172779,37.487129,NA,26.3451,58.281559,57.816669,65.144989,59.54776,14.067194,26.592415,10.692207,NA,18.371363,64.451042,23.203362,36.151413,35.23077,25.117769,35.502384
34.775513,30.160591,31.863876,53.981155,8.339208,33.018539,39.586708,20.37797,40.129147,54.433838,67.511742,26.4349,54.192097,61.35524,37.712429,NA,26.518377,58.465572,58.082748,64.929756,59.393764,14.207861,26.591707,10.68768,NA,18.283127,64.525566,22.9023,36.129547,35.157078,24.804558,35.437046
34.695206,27.815737,33.607319,54.771675,8.207778,33.049046,39.720139,20.336943,39.325027,54.570435,67.304085,26.176987,54.752228,61.50745,37.945293,NA,26.66375,58.604656,58.335865,64.708099,59.226376,14.344333,26.590662,10.682661,NA,18.206474,64.607666,22.603569,36.106628,35.067291,24.645153,35.380322
34.615856,25.567022,35.388851,55.441376,8.079347,33.080376,39.842453,20.30633,38.540272,54.53878,67.088554,25.905811,55.256653,61.632854,38.186043,NA,26.77939,58.701344,58.576084,64.480255,59.043873,14.476513,26.589169,10.677153,NA,18.141047,64.696541,22.307552,36.082424,34.957321,24.636398,35.332794
34.537273,23.438715,37.186836,56.004974,7.954552,33.112152,39.952892,20.286377,37.775677,54.335213,66.865677,25.623926,55.707855,61.73468,38.434883,NA,26.864342,58.758854,58.804096,64.246216,58.8438,14.604359,26.587111,10.671159,NA,18.08642,64.79129,22.014643,36.056694,34.82346,24.772896,35.294842
34.459244,21.453041,38.97958,56.477581,7.83419,33.143997,40.051197,20.277117,37.032032,53.9575,66.635979,25.334469,56.107891,61.81588,38.691879,NA,26.918484,58.78088,59.021156,64.005791,58.622955,14.727908,26.584389,10.664692,NA,18.042162,64.891006,21.725214,36.029179,34.662643,25.047081,35.266579
34.381493,19.629738,40.745605,56.87365,7.719207,33.175518,40.137627,20.278164,36.31012,53.404999,66.399994,25.041019,56.458565,61.879147,38.956932,NA,26.942446,58.771374,59.229,63.758595,58.377377,14.847286,26.580946,10.657767,NA,18.007856,64.99485,21.439606,35.999622,34.472569,25.449381,35.247845
34.303658,17.985687,42.463909,57.206116,7.610677,33.206299,40.212963,20.28846,35.610725,52.678764,66.158272,24.747515,56.761593,61.926872,39.229729,NA,26.937515,58.734322,59.429623,63.504105,58.102432,14.962708,26.576778,10.650408,NA,17.983135,65.102089,21.158121,35.967773,34.25177,25.968498,35.238197
34.225296,16.534613,44.11412,57.485752,7.509773,33.235905,40.278469,20.306065,34.93462,51.781651,65.911339,24.458174,57.018688,61.961143,39.509712,NA,26.905523,58.673569,59.625076,63.241707,57.792923,15.074471,26.571955,10.642644,NA,17.967676,65.212128,20.88101,35.933414,33.999607,26.591831,35.236919
34.145878,15.286874,45.676609,57.720921,7.417696,33.263893,40.33588,20.328054,34.282555,50.718369,65.659752,24.17749,57.231651,61.983753,39.796066,NA,26.848721,58.59269,59.817184,62.970749,57.443291,15.182942,26.56662,10.634516,NA,17.961197,65.3246,20.608473,35.896389,33.716225,27.306026,35.243088
34.064808,14.249333,47.132545,57.91769,7.335592,33.289833,40.387291,20.350752,33.655235,49.495506,65.404053,23.910244,57.40239,61.996178,40.087708,NA,26.769634,58.494854,60.007378,62.690533,57.047852,15.28854,26.560991,10.626073,NA,17.963423,65.439362,20.34066,35.856602,33.402531,28.097635,35.2556
33.981472,13.425296,48.463936,58.080231,7.264426,33.313343,40.435047,NA,33.053303,48.121544,65.144791,23.661541,57.532986,61.999619,40.383297,NA,26.67087,58.382782,60.196583,62.400349,56.601074,15.391715,26.555346,10.617376,NA,17.974052,65.556534,20.07766,35.814068,33.060154,28.953794,35.27327
33.895267,12.814568,49.653645,58.211418,7.204838,33.334099,40.481548,NA,32.477322,46.606796,64.882507,23.436861,57.62571,61.994976,40.681293,NA,26.55492,58.258751,60.385193,62.099464,56.097836,15.492949,26.549997,10.608498,NA,17.992729,65.67643,19.819506,35.768913,32.691437,29.862803,35.294872
33.805641,12.413636,50.685436,58.313473,7.156996,33.351871,40.529079,NA,31.927729,44.963348,64.61776,23.242085,57.683086,61.982853,40.980022,NA,26.423979,58.124622,60.573154,61.787109,55.533615,15.592759,26.545275,10.599514,NA,18.018997,65.799469,19.566151,35.721375,32.299419,30.814518,35.319241
33.712139,12.216006,51.544098,58.3885,7.120471,33.366508,40.579636,NA,31.404837,43.204952,64.351059,23.083467,57.70789,61.963512,41.277763,NA,26.279814,57.981915,60.760029,61.462486,54.904617,15.691698,26.541489,10.590508,NA,18.052282,65.92601,19.317459,35.671803,31.887844,31.800484,35.345318
33.614422,12.212698,52.215603,58.438801,7.094153,33.377956,40.634808,NA,30.908787,41.346882,64.082886,22.967556,57.703125,61.936871,41.572876,NA,26.123732,57.831871,60.945114,61.124741,54.20779,15.790377,26.5389,10.581565,NA,18.091883,66.056305,19.073193,35.620617,31.461145,32.813736,35.372196
33.512306,12.392909,52.687336,58.466976,7.076233,33.386227,40.695705,NA,30.439543,39.405815,63.81369,22.901026,57.671951,61.902435,41.863888,NA,25.956646,57.675522,61.127483,60.772995,53.440819,15.889467,26.537685,10.572772,NA,18.136969,66.190323,18.833006,35.568295,31.024422,33.848358,35.399185
33.405792,12.744804,52.948437,58.475815,7.064266,33.391396,40.762985,NA,29.996864,37.399658,63.543877,22.890421,57.617588,61.859325,42.149593,NA,25.779198,57.51376,61.30608,60.406372,52.602123,15.989708,26.53793,10.564219,NA,18.186592,66.327782,18.596441,35.515316,30.583389,34.898876,35.425804
33.295067,13.256347,52.990139,58.468014,7.055299,33.393585,40.836853,NA,29.580301,35.347404,63.273838,22.941854,57.543236,61.806255,42.429127,NA,25.591908,57.34737,61.479713,60.024033,51.690907,16.091892,26.539606,10.555998,NA,18.239727,66.468102,18.362925,35.462132,30.144283,35.959579,35.451809
33.1805,13.916076,52.806187,58.445889,7.046064,33.392944,40.917168,NA,29.189188,33.269012,63.003948,23.060648,57.452015,61.741611,42.701984,NA,25.395319,57.177074,61.647106,59.625271,50.707272,16.19685,26.542597,10.5482,NA,18.295307,66.610489,18.131775,35.409138,29.713734,37.024052,35.477158
33.062634,14.713695,52.39323,58.411095,7.033199,33.389664,41.003532,NA,28.822643,31.185219,62.734581,23.250959,57.346939,61.663509,42.967999,NA,25.190102,57.00354,61.806892,59.20956,49.652435,16.305403,26.546707,10.540922,NA,18.352274,66.753983,17.902216,35.356651,29.298599,38.084942,35.502033
32.942162,15.640347,51.751213,58.364487,7.013459,33.383942,41.095413,NA,28.479593,29.117409,62.466118,23.515423,57.230938,61.569931,43.227291,NA,24.977123,56.827415,61.957607,58.776649,48.528954,16.418329,26.551704,10.534266,NA,18.409641,66.897614,17.673386,35.304916,28.905781,39.134117,35.526787
32.819878,16.688503,50.883656,58.306042,6.983899,33.375996,41.19223,NA,28.158794,27.087389,62.19894,23.854832,57.10685,61.458809,43.480179,NA,24.757484,56.649307,62.097721,58.326641,47.340981,16.536308,26.557348,10.528338,NA,18.466545,67.040527,17.444376,35.254108,28.542051,40.163155,35.551929
32.696644,17.851433,49.797852,58.23494,6.941993,33.366074,41.29348,NA,27.858885,25.117134,61.93343,24.267918,56.977459,61.328167,43.7271,NA,24.532526,56.469791,62.225613,57.86002,46.094448,16.659887,26.563438,10.52325,NA,18.522287,67.182091,17.214266,35.20435,28.213894,41.164024,35.578094
32.573345,19.122313,48.504921,58.149723,6.885717,33.354443,41.398796,NA,27.578417,23.228447,61.669964,24.75124,56.845497,61.176212,43.968529,NA,24.303825,56.289398,62.3396,57.377689,44.797188,16.789444,26.569834,10.519114,NA,18.57638,67.322052,16.982164,35.15572,27.927397,42.129753,35.605999
32.450832,20.493124,47.019691,58.048458,6.813572,33.341412,41.508011,NA,27.315924,21.442543,61.408905,25.299225,56.713642,61.001465,44.204929,NA,24.073156,56.108601,62.437904,56.880939,43.458969,16.925167,26.576479,10.516053,NA,18.628553,67.460472,16.747257,35.108299,27.688162,43.054863,35.636395
32.329914,21.953518,45.36047,57.928925,6.724594,33.327324,41.621185,NA,27.069962,19.779533,61.150585,25.904343,56.584511,60.802818,44.436707,NA,23.84243,55.927799,62.518703,56.371391,42.091476,17.067055,26.58342,10.514183,NA,18.678757,67.597771,16.508852,35.062172,27.501265,43.935524,35.670044
32.211308,23.489925,43.548603,57.788765,6.61835,33.312561,41.738609,NA,26.839165,18.257833,60.895321,26.557434,56.460602,60.579613,44.664211,NA,23.613615,55.747318,62.580105,55.850925,40.708157,17.214914,26.590803,10.513621,NA,18.727131,67.734573,16.266399,35.017441,27.371237,44.769363,35.707653
32.095623,25.085175,41.607971,57.625599,6.49494,33.297535,41.860767,NA,26.622282,16.893513,60.643391,27.248163,56.344227,60.331699,44.887749,NA,23.388647,55.567402,62.620209,55.321522,39.324059,17.368372,26.598869,10.51448,NA,18.773973,67.871689,16.019529,34.974266,27.302027,45.555096,35.74987
31.983368,26.718788,39.564365,57.437119,6.355017,33.282665,41.988319,NA,26.418192,15.699652,60.395061,27.965528,56.237453,60.059422,45.107582,NA,23.169317,55.388199,62.637127,54.785122,37.955582,17.526886,26.607946,10.516859,NA,18.819691,68.009979,15.768048,34.932846,27.296988,46.292068,35.797226
31.874933,28.367964,37.444839,57.221172,6.199829,33.268353,42.12204,NA,26.225924,14.685745,60.150608,28.698442,56.141994,59.763634,45.323971,NA,22.95718,55.209797,62.628998,54.243446,36.620216,17.689758,26.618427,10.520845,NA,18.864738,68.150398,15.511937,34.893421,27.358814,46.979862,35.850121
31.770588,30.009048,35.277081,56.975834,6.031293,33.254974,42.262737,NA,26.044643,13.857229,59.910294,29.436258,56.059128,59.445637,45.537189,NA,22.753471,55.032204,62.594048,53.697784,35.33625,17.856159,26.63076,10.526502,NA,18.909575,68.293907,15.251339,34.856289,27.489489,47.61808,35.908806
31.67049,31.619207,33.088818,56.699448,5.852083,33.242832,42.411194,NA,25.87364,13.21515,59.674404,30.169254,55.989628,59.107132,45.74754,NA,22.559071,54.855389,62.53059,53.148804,34.122528,18.025154,26.645416,10.533854,NA,18.954609,68.441467,14.986545,34.821754,27.690172,48.206284,35.973392
31.574699,33.177902,30.907352,56.390709,5.665732,33.232162,42.568054,NA,25.712297,12.755996,59.443237,30.888964,55.933708,58.750126,45.955364,NA,22.374477,54.679276,62.437077,52.596386,32.998135,18.19573,26.662876,10.542884,NA,19.000151,68.59404,14.717971,34.790142,27.961128,48.744095,36.043831
31.483181,34.667976,28.759109,56.048756,5.47671,33.223095,42.733753,NA,25.560068,12.471719,59.217091,31.588381,55.890984,58.376888,46.161045,NA,22.19985,54.503754,62.312092,52.039524,31.982119,18.366842,26.683601,10.55352,NA,19.046387,68.752533,14.446139,34.761749,28.301598,49.231377,36.119961
31.395824,36.076168,26.669315,55.673237,5.290471,33.215645,42.908413,NA,25.416437,12.349961,58.996269,32.261982,55.860477,57.989841,46.364979,NA,22.035059,54.328644,62.154419,51.476345,31.093107,18.53746,26.708025,10.565631,NA,19.093355,68.917732,14.171643,34.736832,28.709696,49.668461,36.2015
31.312452,37.393154,24.661692,55.264431,5.1134,33.209721,43.091763,NA,25.280907,12.37452,58.781063,32.905613,55.840649,57.591537,46.56757,NA,21.879753,54.153721,61.963024,50.904167,30.348907,18.706604,26.736544,10.579021,NA,19.140934,69.090271,13.89512,34.715588,29.182312,50.056305,36.28809
31.23283,38.613174,22.758163,54.823299,4.95265,33.205112,43.283104,NA,25.152962,12.526052,58.571728,33.51627,55.829475,57.18457,46.769188,NA,21.733389,53.978657,61.737106,50.319748,29.76606,18.8734,26.769516,10.593439,NA,19.188848,69.270599,13.617204,34.69812,29.715025,50.396595,36.379314
31.156687,39.733452,20.978577,54.351532,4.815789,33.201488,43.481297,NA,25.032064,12.782992,58.368477,34.091831,55.824528,56.771549,46.97015,NA,21.595247,53.803017,61.476086,49.719528,29.359371,19.037096,26.807266,10.608587,NA,19.236685,69.458946,13.338498,34.684456,30.302042,50.691723,36.474716
31.083735,40.753525,19.340399,53.851475,4.710289,33.198414,43.684799,NA,24.91762,13.122632,58.171455,34.630764,55.823109,56.355003,47.170712,NA,21.464403,53.626259,61.179585,49.100025,29.141434,19.197088,26.850105,10.62414,NA,19.283918,69.655327,13.059541,34.674534,30.936152,50.944736,36.57383
31.013689,41.67461,17.858421,53.326038,4.642862,33.195354,43.891815,NA,24.808975,13.522263,57.980724,35.131935,55.822403,55.937363,47.371078,NA,21.339693,53.447742,60.847439,48.458202,29.122196,19.352919,26.898335,10.639756,NA,19.329935,69.859543,12.780788,34.668217,31.608732,51.159195,36.676193
30.946297,42.499096,16.544518,52.778553,4.618754,33.191696,44.10041,NA,24.705404,13.960315,57.796257,35.594429,55.819626,55.520863,47.571457,NA,21.219656,53.266731,60.479633,47.791836,29.308571,19.504267,26.952261,10.655107,NA,19.374083,70.071167,12.502616,34.665302,32.309769,51.339027,36.781364
30.881365,43.230175,15.407464,52.212582,4.64114,33.18676,44.308723,NA,24.6061,14.41741,57.617916,36.017517,55.812225,55.107529,47.772079,NA,21.10252,53.082458,60.076309,47.099838,29.704109,19.650948,27.012199,10.66989,NA,19.415699,70.289566,12.22533,34.665546,33.027958,51.48835,36.888924
30.818785,43.871613,14.452869,51.631763,4.710718,33.17981,44.515087,NA,24.510181,14.877265,57.445477,36.40065,55.798035,54.699097,47.973286,NA,20.986227,52.894146,59.637676,46.382511,30.308741,19.792887,27.078489,10.683846,NA,19.454147,70.513878,11.949197,34.668663,33.750832,51.611336,36.998474
30.758545,44.427597,13.683249,51.039677,4.825593,33.170094,44.718147,NA,24.4167,15.32742,57.278629,36.743561,55.77541,54.296989,48.175571,NA,20.868517,52.701065,59.163994,45.641693,31.118572,19.930128,27.151476,10.696771,NA,19.48884,70.743034,11.674472,34.674355,34.465,51.712055,37.109627
30.700739,44.902599,13.098244,50.439709,4.981459,33.156845,44.916901,NA,24.324659,15.759763,57.116985,37.04641,55.743309,53.902302,48.37962,NA,20.747061,52.502563,58.655483,44.880844,32.12579,20.06283,27.231527,10.708524,NA,19.51927,70.975792,11.401442,34.682308,35.156452,51.794361,37.221996
30.645559,45.301239,12.694993,49.834984,5.17204,33.139328,45.110691,NA,24.233027,16.170847,56.96011,37.309917,55.701302,53.515755,48.586323,NA,20.619621,52.298092,58.112312,44.105042,33.318661,20.191269,27.319008,10.719032,NA,19.545015,71.210793,11.130459,34.692207,35.810932,51.861771,37.335167
30.593267,45.628128,12.468651,49.22831,5.389717,33.116863,45.299137,NA,24.140764,16.562033,56.807522,37.535561,55.649467,53.137726,48.79678,NA,20.484201,52.087265,57.534542,43.32093,34.681644,20.315853,27.414284,10.728291,NA,19.565752,71.44664,10.861983,34.703743,36.414421,51.917408,37.448681
30.544149,45.887699,12.412993,48.622185,5.626203,33.088871,45.482082,NA,24.04685,16.939442,56.658691,37.725719,55.588272,52.768234,49.012253,NA,20.339155,51.869881,56.922085,42.536613,36.195671,20.437117,27.517693,10.73635,NA,19.581251,71.68203,10.596612,34.716621,36.953655,51.963921,37.562027
30.498476,46.084095,12.521077,48.018764,5.873189,33.054893,45.659489,NA,23.950293,17.313778,56.513077,37.883781,55.518356,52.406986,49.234127,NA,20.183277,51.64595,56.274712,41.761501,37.838547,20.555721,27.629539,10.743311,NA,19.591373,71.915787,10.335097,34.730541,37.416672,52.00346,37.674625
30.456453,46.221134,12.785888,47.419865,6.122865,33.014629,45.831367,NA,23.850155,17.699987,56.370106,38.014183,55.440376,52.053383,49.463806,NA,20.015846,51.415672,55.591995,41.006153,39.585464,20.672436,27.750082,10.749305,NA,19.596066,72.14695,10.078354,34.745228,37.79335,52.037666,37.785816
30.418192,46.302341,13.200921,46.826935,6.368277,32.967949,45.997738,NA,23.745565,18.116758,56.229195,38.122364,55.354816,51.706608,49.702618,NA,19.836658,51.179432,54.873329,40.282066,41.409626,20.788126,27.879507,10.754484,NA,19.595354,72.374748,9.827459,34.760403,38.075863,52.067665,37.894867
30.383705,46.3311,13.760648,46.240971,6.603514,32.914894,46.158558,NA,23.635736,18.58577,56.08979,38.214565,55.261929,51.365643,49.951714,NA,19.646025,50.937756,54.117878,39.60146,43.282932,20.903708,28.017937,10.759007,NA,19.589338,72.598595,9.583647,34.77581,38.259064,52.094112,38.000977
30.352903,46.310757,14.460829,45.662476,6.823728,32.855663,46.313759,NA,23.51997,19.130646,55.951385,38.29752,55.161709,51.029358,50.211964,NA,19.444746,50.691269,53.324623,38.977016,45.176704,21.020132,28.165428,10.763028,NA,19.57819,72.818062,9.348287,34.791203,38.340767,52.117222,38.103306
30.325621,46.244797,15.298633,45.0914,7.025031,32.790588,46.463238,NA,23.397667,19.775471,55.813526,38.378021,55.053982,50.69656,50.483887,NA,19.234051,50.440659,52.492367,38.421631,47.062473,21.138334,28.321976,10.766692,NA,19.562155,73.032867,9.122864,34.806362,38.321934,52.136826,38.201008
30.301643,46.136917,16.272533,44.527157,7.204342,32.720116,46.606895,NA,23.268326,20.542768,55.675873,38.462414,54.938538,50.366051,50.767582,NA,19.015512,50.18663,51.619827,37.948086,48.912735,21.259209,28.487522,10.770116,NA,19.541555,73.242874,8.908956,34.821098,38.206749,52.15242,38.293285
