"X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
52.648674,53.917519,49.621666,30.164923,17.525841,31.149935,29.828272,33.25399,43.349533,59.091957,39.440441,27.659666,48.90443,23.163845,59.787846,43.94669,33.993843,12.801036,53.831745,34.807152,72.700089,23.308445,40.902946,10.86574,64.685188,28.424023,29.17798,35.295147,19.798267,48.328259,16.10973,22.98678
52.619328,53.874271,49.42955,31.533308,17.597958,29.897196,29.80687,33.230003,43.322906,59.30608,39.564487,27.564945,48.73394,23.186678,58.826591,43.992962,33.770683,12.728947,53.877396,34.80283,72.629776,23.371721,41.039303,10.955912,64.092583,28.38352,29.158653,35.270775,19.829355,48.39019,15.904349,22.840214
52.585274,53.807049,49.234554,32.916054,17.667898,28.564091,29.782137,33.187584,43.292988,59.49958,39.580288,27.469225,48.562527,23.211555,57.683689,44.042294,33.567806,12.652646,53.92424,34.78022,72.558647,23.432436,41.166595,11.04551,63.501629,28.351242,29.136484,35.246468,19.859049,48.450623,15.706916,22.696815
52.546246,53.714096,49.036327,34.307961,17.735584,27.177021,29.753962,33.126896,43.259327,59.664173,39.499855,27.372679,48.390747,23.238417,56.370312,44.094463,33.385521,12.572925,53.972145,34.741528,72.486115,23.48904,41.285046,11.13224,62.915108,28.327057,29.11146,35.222176,19.887878,48.509785,15.520082,22.557348
52.501984,53.593517,48.83469,35.703403,17.800997,25.76446,29.722227,33.048409,43.221642,59.791664,39.336555,27.275536,48.219032,23.267185,54.898567,44.149128,33.223927,12.490775,54.020954,34.689671,72.411491,23.540302,41.394936,11.214069,62.335926,28.310835,29.083538,35.197872,19.916288,48.568027,15.346243,22.422318
52.452221,53.443298,48.629608,37.096161,17.864164,24.356131,29.686842,32.952911,43.179787,59.874199,39.104305,27.17808,48.047684,23.297752,53.281322,44.205891,33.082973,12.407405,54.070499,34.628185,72.334038,23.585403,41.496574,11.289289,61.767002,28.302446,29.052647,35.173603,19.944614,48.625751,15.187469,22.291994
52.396732,53.261276,48.421162,38.479172,17.925137,22.982115,29.647753,32.841526,43.133736,59.904552,38.816788,27.080641,47.876862,23.329966,51.532043,44.264378,32.962482,12.324207,54.120609,34.56105,72.253021,23.623968,41.590313,11.356551,61.211155,28.301748,29.018679,35.149498,19.973072,48.683361,15.045445,22.166456
52.335365,53.045181,48.209538,39.844372,17.983994,21.671883,29.604946,32.715668,43.08358,59.876354,38.486736,26.983591,47.706627,23.363636,49.664673,44.324276,32.862167,12.242716,54.171116,34.492496,72.167847,23.656063,41.676483,11.414908,60.670986,28.308584,28.981499,35.125782,20.001747,48.741188,14.921418,22.045633
52.268124,52.79266,47.994965,41.182575,18.040842,20.453346,29.558474,32.576992,43.029507,59.78434,38.125381,26.887335,47.536949,23.398523,47.693516,44.385353,32.781635,12.164519,54.22187,34.426754,72.078049,23.682165,41.755421,11.463818,60.14872,28.32276,28.940939,35.102779,20.030603,48.799477,14.816154,21.929352
52.195309,52.501362,47.777702,42.483532,18.095814,19.351923,29.508442,32.427315,42.97179,59.624527,37.742088,26.792286,47.367752,23.434357,45.633114,44.44751,32.720364,12.091145,54.272755,34.367821,71.983406,23.703096,41.827446,11.503139,59.646103,28.344057,28.89682,35.08091,20.059484,48.858368,14.729911,21.817381
52.117672,52.168995,47.557999,43.736115,18.149061,18.389757,29.455004,32.268456,42.910812,59.394394,37.344215,26.698851,47.198944,23.470835,43.498226,44.510746,32.677681,12.023934,54.323685,34.319183,71.883926,23.719969,41.892857,11.533109,59.164314,28.372246,28.848955,35.060654,20.088139,48.917927,14.662413,21.709463
52.036522,51.793434,47.336048,44.928711,18.200735,17.585075,29.398357,32.10215,42.847027,59.093006,36.937229,26.607426,47.03043,23.507648,41.303787,44.575176,32.652763,11.963925,54.374622,34.283619,71.779861,23.734108,41.951931,11.554296,58.70385,28.407108,28.797163,35.042526,20.116228,48.978191,14.612855,21.60533
51.953827,51.37278,47.111977,46.049728,18.250967,16.951761,29.338726,31.929905,42.780987,58.721123,36.524925,26.518372,46.862129,23.544493,39.064949,44.640991,32.644619,11.911763,54.425579,34.263023,71.671669,23.747007,42.004921,11.567534,58.264507,28.448479,28.741289,35.027027,20.143347,49.039219,14.579923,21.504705
51.872169,50.905411,46.885784,47.088184,18.299862,16.499142,29.276342,31.752934,42.713333,58.281284,36.109837,26.432009,46.693981,23.581079,36.797131,44.708427,32.652115,11.867661,54.476608,34.258369,71.55999,23.760271,42.052063,11.573848,57.845333,28.496264,28.681206,35.014614,20.169035,49.101101,14.561832,21.407316
51.794598,50.390022,46.657368,48.03429,18.347481,16.231941,29.211445,31.572102,42.644791,57.77787,35.693584,26.348618,46.525921,23.617142,34.51609,44.777756,32.674011,11.831411,54.52779,34.269718,71.445549,23.775581,42.093567,11.574368,57.444649,28.550468,28.616823,35.005661,20.192795,49.164013,14.556399,21.312893
51.724365,49.825588,46.426498,48.879948,18.393839,16.150414,29.144268,31.387943,42.576157,57.217159,35.27726,26.268438,46.357883,23.652456,32.23798,44.849224,32.709007,11.802449,54.579227,34.296318,71.329109,23.794676,42.129639,11.57026,57.060097,28.611206,28.548107,35.000443,20.214106,49.228188,14.561112,21.221184
51.664597,49.211338,46.192844,49.619148,18.438913,16.250578,29.075048,31.200706,42.508286,56.607346,34.861721,26.191679,46.189808,23.686829,29.979376,44.923073,32.75581,11.779938,54.631004,34.336765,71.211456,23.819321,42.16048,11.562642,56.688702,28.678688,28.475071,34.999153,20.232443,49.293896,14.573242,21.131985
51.617958,48.5467,45.956001,50.248203,18.482658,16.524591,29.004015,31.010414,42.44207,55.958511,34.447758,26.118513,46.021622,23.720104,27.757267,44.9995,32.813164,11.762873,54.683174,34.38913,71.093338,23.851286,42.186329,11.552539,56.327011,28.753201,28.397791,35.00193,20.24729,49.36145,14.589941,21.045166
51.586395,47.83123,45.715519,50.765797,18.525023,16.961208,28.931398,30.816946,42.378414,55.28252,34.036221,26.049084,45.853283,23.752167,25.588999,45.078659,32.87989,11.75018,54.735741,34.451115,70.975441,23.892305,42.207439,11.540835,55.97123,28.835068,28.316408,35.008884,20.258154,49.431179,14.608362,20.960712
51.571003,47.064602,45.470924,51.172943,18.565971,17.546358,28.857426,30.620108,42.318203,54.592808,33.628044,25.983513,45.684769,23.782942,23.492172,45.160675,32.954914,11.740797,54.788647,34.52018,70.858398,23.944031,42.224121,11.528261,55.617382,28.924603,28.231125,35.02013,20.264574,49.503399,14.625767,20.878767
51.571957,46.246578,45.221756,51.472801,18.605511,18.263836,28.782322,30.419699,42.262268,53.904053,33.224205,25.92189,45.516094,23.812384,21.48447,45.245632,33.03727,11.733728,54.841782,34.59367,70.742805,24.007954,42.236725,11.515383,55.261517,29.022013,28.142204,NA,20.266146,49.578434,14.639622,20.799664
51.588539,45.377071,44.967567,51.670399,18.643711,19.096067,28.706291,30.215574,42.211357,53.231644,32.825703,25.864269,45.34734,23.840473,19.583443,45.333607,33.126091,11.728077,54.895,34.668922,70.629181,24.085333,42.245644,11.502621,54.899879,29.127298,28.049971,NA,20.262512,49.656582,14.647688,20.72393
51.619205,44.456245,44.707951,51.772305,18.680714,20.024939,28.629519,30.007685,42.166103,52.591053,32.433464,25.810648,45.178631,23.867208,17.806181,45.424664,33.220596,11.723048,54.948147,34.743366,70.51799,24.177092,42.251305,11.490263,54.529072,29.240088,27.954786,NA,20.253403,49.738132,14.648092,20.652313
51.661716,43.484638,44.442532,51.786224,18.716742,21.032612,28.552158,29.796118,42.12698,51.99704,32.048325,25.760958,45.010162,23.892597,16.168961,45.518845,33.320061,11.717952,55.001083,34.814594,70.409668,24.283709,42.254135,11.478503,54.146179,29.359442,27.857065,NA,20.238625,49.823364,14.639375,20.585747
51.713326,42.463387,44.170963,51.720612,18.752094,22.10227,28.474316,29.581106,42.094315,51.462761,31.67095,25.715052,44.842152,23.916643,14.686788,45.616196,33.423782,11.712183,55.053711,34.880436,70.304558,24.405096,42.254562,11.46747,53.748875,29.483624,27.757242,NA,20.218094,49.912514,14.620521,20.525343
51.771042,41.394424,43.892937,51.584255,18.787109,23.218763,28.396049,29.363031,42.068287,50.998966,31.301834,25.672689,44.674828,23.939344,13.372946,45.716732,33.531071,11.705214,55.105988,34.938988,70.202965,24.540495,42.252968,11.457268,53.335461,29.609884,27.655775,NA,20.191849,50.005787,14.590966,20.472366
51.83186,40.280743,43.608189,51.385918,18.822138,24.369078,28.317368,29.142412,42.048985,50.613274,30.941286,25.633553,44.508411,23.960691,12.238517,45.82045,33.641209,11.696589,55.157928,34.988651,70.105103,24.688398,42.249691,11.448015,52.904854,29.734341,27.553139,NA,20.160051,50.103333,14.550585,20.428185
51.892975,39.126606,43.316528,51.134056,18.857473,25.542625,28.238224,28.919874,42.036453,50.30978,30.589434,25.597246,44.343098,23.980673,11.291966,45.927296,33.753464,11.685928,55.209618,35.028137,70.011139,24.846539,42.244999,11.439881,52.456558,29.852072,27.449821,NA,20.123009,50.205219,14.499652,20.394232
51.951923,37.937744,43.017845,50.836597,18.893324,26.731344,28.158531,28.696114,42.03083,50.089005,30.246248,25.563322,44.179039,23.999268,10.538795,46.037132,33.867062,11.672944,55.261192,35.056458,69.921181,25.011961,42.23909,11.433122,51.990589,29.957594,27.346315,NA,20.081175,50.311432,14.438806,20.371944
52.006638,36.721516,42.712132,50.500793,18.929752,27.929594,28.078175,28.471865,42.032379,49.948254,29.911568,25.531305,44.016357,24.016457,9.981306,46.149761,33.981178,11.657457,55.312836,35.072933,69.835266,25.181187,42.232094,11.428102,51.507385,NA,27.243128,NA,20.035137,50.421856,14.368991,20.362686
52.055439,35.487003,42.399487,50.133118,18.966669,29.133873,27.997021,28.247871,42.041508,49.882305,29.585135,25.500717,43.855148,24.032221,9.618526,46.26487,34.094955,11.639413,55.364769,35.077183,69.753403,25.350456,42.224079,11.425325,51.007732,NA,27.140759,NA,19.985609,50.536243,14.291408,20.367638
52.097027,34.245014,42.080128,49.739243,19.003822,30.34234,27.914938,28.024847,NA,49.884167,29.266619,25.471106,43.695496,24.046558,9.446306,46.382072,34.207489,11.618886,55.417225,35.069111,69.675575,25.516016,42.21508,11.425424,50.492661,NA,27.039694,NA,19.933393,50.65424,14.207458,20.387688
52.13044,33.008015,41.754375,49.324047,19.040821,31.554203,27.831804,27.803465,NA,49.945866,28.95566,25.442062,43.537506,24.059488,9.457609,46.500931,34.317833,11.596078,55.470463,35.048878,69.601723,25.674387,42.205086,11.429145,49.963398,NA,26.940393,NA,19.879349,50.775372,14.118693,20.423309
52.155041,31.789955,41.422668,48.891693,19.077164,32.769001,27.74752,27.584341,NA,50.058987,28.651896,25.413256,43.381325,24.071054,9.643002,46.620968,34.425018,11.571286,55.524738,35.016891,69.531754,25.822592,42.194069,11.437319,49.421364,NA,26.843273,NA,19.824339,50.89904,14.026757,20.474424
52.170509,30.605972,41.085533,48.445755,19.112299,33.985878,27.662024,27.368023,NA,50.21505,28.35498,25.384441,43.227142,24.081348,9.991308,46.741749,34.528069,11.544874,55.580303,34.973755,69.465561,25.9583,42.181973,11.450794,48.868195,NA,26.748692,NA,19.769196,51.024563,13.93334,20.540302
52.176857,29.472029,40.743603,47.989422,19.145676,35.202953,27.575275,27.155003,NA,50.405712,28.064587,25.355482,43.07523,24.090498,10.49041,46.862919,34.626026,11.517214,55.637409,34.920231,69.403008,26.079901,42.168736,11.470375,48.305851,NA,26.65694,NA,19.714676,51.151165,13.840121,20.619484
52.174427,28.404486,40.397583,47.525673,19.176796,36.416828,27.487284,26.945711,NA,50.622864,27.780399,25.326349,42.925896,24.098667,11.128099,46.984241,34.717991,11.488643,55.696304,34.857216,69.343956,26.18651,42.154285,11.496735,47.73674,NA,26.568233,NA,19.661444,51.278042,13.748729,20.709764
52.163876,27.419666,40.048225,47.057465,19.205257,37.622387,27.398098,26.740549,NA,50.858749,27.502104,25.297131,42.779507,24.106066,11.892933,47.105644,34.803146,11.459436,55.757244,34.785713,69.288269,26.277927,42.138538,11.53033,47.163891,NA,26.482695,NA,19.610043,51.4044,13.660694,20.808258
52.146145,26.533398,39.69632,46.587841,19.230783,38.812828,27.307821,26.539904,NA,51.106102,27.22937,25.268023,42.636429,24.112921,12.774988,47.2272,34.880787,11.429799,55.820488,34.706825,69.23584,26.354557,42.121418,11.571313,46.591141,NA,26.400356,NA,19.560892,51.529484,13.577421,20.911528
52.122372,25.760563,39.342651,46.119987,19.253229,39.979961,27.216619,26.344175,NA,51.358307,26.961857,25.239319,42.497021,24.119476,13.766479,47.349133,34.950375,11.399879,55.886311,34.621742,69.186607,26.417305,42.102837,11.619458,46.023266,NA,26.321157,NA,19.514299,51.65266,13.500161,21.015799
52.093792,25.114655,38.987988,45.657188,19.272585,41.114719,27.124718,26.153822,NA,51.609585,26.699249,25.211395,42.36158,24.125975,14.862137,47.471779,35.011532,11.369796,55.95499,34.531727,69.140556,26.467464,42.082729,11.6741,45.466068,NA,26.244944,NA,19.470463,51.773434,13.429986,21.117208
52.061623,24.607399,38.633068,45.202728,19.288958,42.207756,27.03241,25.969385,NA,51.855125,26.441307,25.184689,42.230343,24.132639,16.059309,47.595516,35.06406,11.339687,56.026802,34.438095,69.097733,26.506577,42.061035,11.734101,44.926392,NA,26.171478,NA,19.429497,51.891453,13.367767,21.212032
52.026947,24.248442,38.278591,44.759758,19.302561,43.250118,26.940042,25.791517,NA,52.09111,26.187948,25.15967,42.103466,24.139675,17.357761,47.72073,35.107941,11.309725,56.102009,34.342171,69.058235,26.536291,42.037735,11.797851,44.412014,NA,26.100447,NA,19.391457,52.006523,13.314154,21.296883
51.990612,24.045155,37.925232,44.3311,19.31369,44.233879,26.848013,25.621008,NA,52.314701,25.939331,25.136824,41.98103,24.147245,18.759127,47.847721,35.143307,11.280134,56.180836,34.245239,69.022194,26.55822,42.012829,11.8633,43.931435,NA,26.031458,NA,19.356365,52.11858,13.269542,21.368828
51.953205,24.002493,37.573616,43.91906,19.322691,45.152653,26.756754,25.458786,NA,52.523914,25.695911,25.116613,41.863041,24.155472,20.266045,47.976673,35.170441,11.251178,56.263454,34.148495,68.989792,26.573801,41.986378,11.928052,43.493561,NA,25.964052,NA,19.324244,52.227669,13.234053,21.425451
51.915035,24.122892,37.224335,43.525227,19.329947,46.002018,26.666712,25.305901,NA,52.717457,25.458466,25.099474,41.74947,24.164417,21.881012,48.107613,35.189716,11.223137,56.34993,34.052952,68.961197,26.584206,41.958488,11.98948,43.107296,NA,25.897694,NA,19.295122,52.333965,13.207513,21.464851
51.876186,24.406178,36.87793,43.150318,19.335835,46.779728,26.578325,25.163496,NA,52.894543,25.228075,25.085789,41.640247,24.174088,23.605087,48.240376,35.201588,11.196278,56.440182,33.959396,68.9366,26.590265,41.929295,12.044909,42.781059,NA,25.831776,NA,19.269049,52.437733,13.189442,21.485609
51.83659,24.849453,36.534866,42.794029,19.340721,47.485783,26.492002,25.032766,NA,53.054668,25.006052,25.075878,41.535301,24.184433,25.436535,48.374641,35.206532,11.17082,56.533947,33.868351,68.916191,26.592466,41.898972,12.091809,42.522274,NA,25.765631,NA,19.246067,52.539349,13.17906,21.486761
51.796101,25.446974,36.19553,42.454967,19.344927,48.122334,26.408108,24.914906,NA,53.197449,24.793856,25.069986,41.43454,24.19536,27.369665,48.509922,35.205032,11.146917,56.63076,33.780056,68.900108,26.590967,41.867672,12.128019,42.336842,NA,25.698532,NA,19.226212,52.639297,13.175305,21.467772
51.754562,26.190035,35.860199,42.130623,19.348707,48.693428,26.326937,24.811041,NA,53.32246,24.592972,25.068285,41.337875,24.206732,29.394045,48.645622,35.197536,11.124647,56.729992,33.694508,68.888481,26.585663,41.835526,12.151934,42.228691,NA,25.629705,NA,19.209471,52.738136,13.176874,21.428558
51.711815,27.066862,35.529049,41.817406,19.35224,49.204636,26.248711,24.722178,NA,53.429142,24.404802,25.070847,41.245178,24.218393,31.494284,48.781067,35.184429,11.104016,56.830887,33.611496,68.881378,26.576277,41.802601,12.162661,42.199421,NA,25.558363,NA,19.195776,52.836521,13.182278,21.369534
51.667706,28.062559,35.202141,41.510727,19.355623,49.662601,26.173576,24.649137,NA,53.516781,24.230576,25.077646,41.156288,24.230183,33.650482,48.915512,35.165993,11.084976,56.932655,33.530647,68.878807,26.56246,41.768906,12.160098,42.248138,NA,25.483719,NA,19.184978,52.93515,13.189914,21.291687
51.622028,29.159115,34.879444,41.205116,19.35887,50.074509,26.101603,24.592503,NA,53.584503,24.071276,25.088545,41.07098,24.241947,35.839336,49.048191,35.142426,11.067435,57.034554,33.451485,68.88073,26.543909,41.73436,12.144931,42.371483,NA,25.405031,NA,19.176849,53.034725,13.198148,21.196648
51.574482,30.335541,34.560837,40.894409,19.361919,50.447605,26.032784,24.552578,NA,53.631371,23.927616,25.103298,40.988949,24.253542,38.035702,49.178295,35.1138,11.051274,57.13596,33.373486,68.887024,26.520466,41.698803,12.118542,42.563869,NA,25.321629,NA,19.171085,53.135933,13.205403,21.086742
51.524632,31.568165,34.246128,40.571926,19.36466,50.7887,25.967049,24.529373,NA,53.656456,23.800053,25.121552,40.909832,24.264837,40.214325,49.305012,35.08009,11.036356,57.236397,33.296104,68.89753,26.492207,41.66201,12.082837,42.817947,NA,25.232943,NA,19.167318,53.239388,13.210243,20.964956
51.471901,32.831108,33.935059,40.230671,19.366943,51.103809,25.904276,24.522585,NA,53.658958,23.688814,25.142855,40.833218,24.275703,42.351395,49.427521,35.041164,11.022528,57.335526,33.218819,68.912003,26.459476,41.623695,12.040034,43.125126,NA,25.138531,NA,19.165131,53.345592,13.21144,20.834845
51.415573,34.096958,33.627296,39.863579,19.368601,51.397896,25.844299,24.531622,NA,53.638298,23.59396,25.166693,40.758678,24.286022,44.425762,49.54501,34.996811,11.009631,57.433102,33.141159,68.930161,26.422899,41.583542,11.99243,43.476192,NA,25.038101,NA,19.164076,53.454948,13.208033,20.700304
51.354866,35.337608,33.322441,39.463722,19.369467,51.674721,25.786926,24.555628,NA,53.594177,23.515425,25.192501,40.685806,24.295671,46.419632,49.656723,34.946732,10.99751,57.528927,33.062748,68.951653,26.383312,41.541233,11.942185,43.86187,NA,24.931534,NA,19.163685,53.567749,13.199356,20.565315
51.288994,36.525173,33.020023,39.024578,19.369379,51.936855,25.731949,24.593519,NA,53.526646,23.453047,25.219688,40.614262,24.304543,48.318901,49.761963,34.890594,10.98602,57.62281,32.983311,68.97612,26.341684,41.496471,11.891163,44.27327,NA,24.818884,NA,19.163494,53.684193,13.185046,20.433626
51.217251,37.632965,32.719513,38.540291,19.368189,52.185764,25.679161,24.644037,NA,53.436108,23.406569,25.247667,40.543774,24.312532,50.113152,49.860146,34.828018,10.975039,57.71455,32.902706,69.003181,26.298996,41.448982,11.840796,44.702244,NA,24.700392,NA,19.163048,53.804443,13.165021,20.308496
51.139076,38.63641,32.420338,38.005928,19.365757,52.421978,25.628366,24.705793,NA,53.323296,23.37562,25.275871,40.474178,24.319559,51.79549,49.950809,34.758621,10.964483,57.803932,32.820938,69.032471,26.256151,41.398552,11.792012,45.141548,NA,24.576477,NA,19.161922,53.928627,13.13945,20.19253
51.054092,39.513763,32.121922,37.417755,19.361969,52.645313,25.579395,24.777317,NA,53.189243,23.359695,25.303768,40.405407,24.32556,53.36227,50.033615,34.682049,10.954305,57.890762,32.738152,69.063652,26.2139,41.345001,11.745202,45.584927,NA,24.447727,NA,19.159719,54.0569,13.108718,20.087593
50.96212,40.246689,31.823709,36.773495,19.35673,52.855057,25.532103,24.857098,NA,53.035206,23.358126,25.330873,40.33749,24.330494,54.812714,50.108387,34.598007,10.944508,57.974892,32.654629,69.096458,26.172804,41.288216,11.700233,46.027084,NA,24.314888,NA,19.156084,54.189472,13.073385,19.99485
50.863159,40.820534,31.525187,36.072529,19.349987,53.050194,25.486385,24.943602,NA,52.862587,23.370087,25.356764,40.270527,24.33433,56.148407,50.175068,34.506317,10.935152,58.056232,32.570778,69.130714,26.133249,41.228104,11.656507,46.4636,NA,24.178839,NA,19.150698,54.326618,13.034163,19.914841
50.757366,41.224415,31.225897,35.316051,19.341738,53.229568,25.442194,25.035299,NA,52.672848,23.394608,25.381069,40.204659,24.337044,57.372791,50.233738,34.406933,10.926361,58.134777,32.487103,69.166313,26.095461,41.164616,11.613059,46.8908,NA,24.040577,NA,19.14328,54.468727,12.991883,19.847607
50.644997,41.451168,30.925449,34.507149,19.332041,53.392025,25.39953,25.130669,NA,52.467438,23.43063,25.403502,40.140068,24.338617,58.49057,50.28458,34.299988,10.918327,58.210583,32.404152,69.203247,26.059555,41.097736,11.568701,47.305653,NA,23.901173,NA,19.133593,54.61631,12.947483,19.792814
50.526348,41.497211,30.623508,33.65081,19.321012,53.536518,25.358463,25.228195,NA,52.247719,23.477051,25.423843,40.076935,24.339022,59.507164,50.327862,34.185806,10.911317,58.283749,32.322495,69.2416,26.02557,41.027466,11.522173,47.705658,NA,23.76174,NA,19.121426,54.769985,12.901976,19.749887
50.401726,41.362411,30.319792,32.753872,19.308834,53.662205,25.319115,25.326361,NA,52.014942,23.532784,25.441969,40.015453,24.338232,60.428215,50.363937,34.064922,10.905659,58.354427,32.242664,69.281509,25.993517,40.953835,11.472301,48.088772,NA,23.623379,NA,19.106598,54.930504,12.856436,19.71809
50.271393,41.049957,30.014048,31.824869,19.295727,53.768459,25.281654,25.423637,NA,51.77021,23.596811,25.457848,39.955795,24.336231,61.259186,50.393227,33.938057,10.901731,58.422779,32.165134,69.323189,25.963398,40.876884,11.418129,48.453342,NA,23.487125,NA,19.088949,55.098701,12.811963,19.696617
50.135544,40.566174,29.706062,30.873848,19.281954,53.854912,25.246283,25.518475,NA,51.514484,23.668194,25.47155,39.898117,24.333021,62.005104,50.416191,33.806149,10.899936,58.488983,32.090267,69.366875,25.935242,40.796692,11.358999,48.798069,NA,23.35391,NA,19.06834,55.275448,12.769652,19.684629
49.994324,39.920334,29.395657,29.912121,19.26778,53.921421,25.213226,25.60928,NA,51.2486,23.746067,25.483255,39.842556,24.32863,62.670464,50.433346,33.670303,10.900655,58.553242,32.018295,69.412842,25.909103,40.713333,11.294601,49.122005,NA,23.224501,NA,19.044659,55.461605,12.730539,19.681278
49.847824,39.124352,29.082705,28.95195,19.253483,53.968033,25.182722,25.69442,NA,50.973305,23.829609,25.49324,39.789219,24.323133,63.259262,50.445217,33.531803,10.904222,58.61578,31.94931,69.461395,25.885073,40.626911,11.224976,49.424549,NA,23.099472,NA,19.017824,55.657921,12.695564,19.685705
49.696125,38.192413,28.767151,28.006214,19.239311,53.994961,25.155008,25.772209,NA,50.689293,23.917999,25.501877,39.738186,24.316647,63.775173,50.452347,33.392071,10.910903,58.676838,31.883253,69.512817,25.863277,40.537544,11.150473,49.705479,NA,22.979185,NA,18.987797,55.864967,12.665523,19.697042
49.539341,37.140533,28.449045,27.088026,19.225504,54.002537,25.130316,25.840931,NA,50.397243,24.010355,25.509598,39.689518,24.309341,64.221794,50.455265,33.25264,10.920888,58.736652,31.819948,69.56739,25.843859,40.445358,11.071686,49.964962,NA,22.863775,NA,18.954575,56.083035,12.641043,19.714392
49.377682,35.986057,28.128555,26.21032,19.212273,53.991192,25.108862,25.898859,NA,50.097858,24.105698,25.516882,39.643238,24.30143,64.60289,50.454453,33.11512,10.934329,58.795437,31.759113,69.625374,25.826977,40.350487,10.989359,50.203556,NA,22.753155,NA,18.918186,56.31205,12.622568,19.736813
49.211487,34.747139,27.805992,25.385443,19.199814,53.961449,25.090834,25.944309,NA,49.791874,24.202913,25.524218,39.599354,24.293167,64.922592,50.450344,32.981148,10.951387,58.853344,31.700415,69.686996,25.812786,40.253059,10.904284,50.422203,NA,22.64702,NA,18.878689,56.551544,12.61036,19.763317
49.041222,33.442204,27.481823,24.624727,19.188301,53.913918,25.076374,25.975697,NA,49.480064,24.300741,25.53207,39.557831,24.284826,65.185555,50.443295,32.852333,10.972288,58.910435,31.643499,69.752441,25.801435,40.15321,10.817235,50.622177,NA,22.544867,NA,18.83614,56.800625,12.60452,19.79287
48.867485,32.089489,27.156658,23.938082,19.17791,53.849323,25.065586,25.991623,NA,49.163242,24.397797,25.540857,39.518616,24.276688,65.396896,50.433598,32.730217,10.997381,58.96666,31.588045,69.821846,25.793058,40.051064,10.728901,50.805023,NA,22.445997,NA,18.790583,57.057976,12.605009,19.824402
48.690956,30.706614,26.831257,23.333597,19.168804,53.768536,25.0585,25.990942,NA,48.842239,24.492607,25.550926,39.481632,24.269018,65.562119,50.42149,32.616219,11.027176,59.021843,31.533791,69.895287,25.787762,39.946777,10.639867,50.972446,NA,22.349539,NA,18.742035,57.32193,12.611679,19.856829
48.51236,29.310244,26.506498,22.817215,19.161146,53.672607,25.05508,25.972853,NA,48.517899,24.583666,25.562532,39.446789,24.262049,65.686783,50.407162,32.511559,11.062372,59.075703,31.480555,69.972778,25.785625,39.840523,10.550593,51.126225,NA,22.254469,NA,18.69046,57.590546,12.624294,19.889069
48.332436,27.915871,26.183374,22.392469,19.1551,53.562809,25.05521,25.936968,NA,48.191051,24.669502,25.575838,39.413979,24.255966,65.776222,50.390793,32.417244,11.103852,59.127861,31.428244,70.05426,25.786705,39.732517,10.46142,51.268097,NA,22.159636,NA,18.635759,57.86171,12.64255,19.920065
48.151932,26.53767,25.862957,22.060329,19.150827,53.44062,25.058701,25.883381,NA,47.862518,24.748756,25.590895,39.38311,24.2509,65.835175,50.372524,32.334003,11.152661,59.177883,31.376848,70.139618,25.791037,39.623013,10.372575,51.399658,NA,22.06381,NA,18.577765,58.133282,12.66608,19.948788
47.971588,25.18845,25.546368,21.819189,19.148487,53.307713,25.065294,25.812719,NA,47.533081,24.820229,25.607645,39.354088,24.24692,65.867538,50.352478,32.262291,11.20997,59.225319,31.326431,70.228676,25.798647,39.512302,10.284182,51.522278,NA,21.96574,NA,18.516233,58.403229,12.694452,19.974249
47.792168,23.879662,25.234749,21.66501,19.148235,53.165871,25.074675,25.726189,NA,47.203487,24.882944,25.625923,39.326832,24.244043,65.876244,50.330742,32.202251,11.27702,59.269772,31.277107,70.32119,25.80957,39.400707,10.196289,51.637028,NA,21.864216,NA,18.450851,58.66975,12.727171,19.99551
47.614445,22.621492,24.929237,21.591589,19.150213,53.016911,25.086477,25.625574,NA,46.874428,24.936174,25.64546,39.301281,24.242239,65.863327,50.307343,32.153751,11.355051,59.310963,31.229027,70.416878,25.823841,39.288555,10.108893,51.744637,NA,21.758141,NA,18.38125,58.931412,12.763666,20.011698
47.43922,21.422987,24.630928,21.590971,19.154549,52.862568,25.100317,25.513252,NA,46.546535,24.979443,25.665882,39.277405,24.241436,65.83004,50.282269,32.116398,11.445203,59.348766,31.182369,70.515396,25.841482,39.176147,10.021964,51.845486,NA,21.646595,NA,18.307028,59.187172,12.803297,20.022024
