"X004_hop_L_01.c3d.11","X008_hop_R_01.c3d.11","X009_Hop_L_01.c3d.11","X012_hop_L_01.c3d.11","X015_Hop_R_01.c3d.11","X016_Hop_R_01.c3d.11","X017_hop_L_01.c3d.11","X018_hop_R_01.c3d.11","X019_hop_L_01.c3d.11","X021_Hop_L_01.c3d.11","X027_hop_R_01.c3d.11","X028_Hop_L_01.c3d.11","X033_hop_R_01.c3d.11","X035_Hop_R_01.c3d.11","X036_Hop_L_01.c3d.11","X037_hop_R_01.c3d.11","X049_hop_R_01.c3d.11","X052_Hop_R_01.c3d.11","X053_hop_L_01.c3d.11","X068_hop_R_01.c3d.11","X070_hop_R_01.c3d.11","X073_hop_R_01.c3d.11","X075_hop_L_01.c3d.11","X080_hop_L_01.c3d.11","X086_Hop_R_01.c3d.11","X092_hop_R_01.c3d.11","X100_hop_R_01.c3d.11","X103_hop_R_01.c3d.11","X111_hop_L_01.c3d.11","X118_hop_R_01.c3d.11","X119_hop_R_01.c3d.11","X128_hop_R_01.c3d.11","X130_Hop_L_01.c3d.11","X149_hop_R_01.c3d.11","X155_hop_R_01.c3d.11","X329_hop_L_01.c3d.11"
55.3848,23.967369,34.210201,53.052952,21.497217,21.627958,10.724629,61.135418,47.378819,44.706276,59.629398,56.781631,12.05134,19.333927,54.856915,67.187698,45.411858,51.14613,13.261183,48.773117,68.655861,63.39077,33.944859,23.918385,62.989391,11.969728,47.312912,20.499741,38.336716,39.81461,17.533604,57.220062,14.90659,29.860455,40.925117,36.042435
55.537785,23.984015,35.09156,53.816261,21.611954,23.661734,10.691916,61.437737,47.656429,45.376942,59.126713,57.46936,12.055561,19.642782,54.881382,68.241089,45.917698,51.608318,13.995572,51.436337,68.384689,63.428154,34.186607,23.958014,62.881725,12.272639,47.446354,20.597326,38.612278,41.153854,17.670658,57.521385,14.881257,30.318151,41.516247,36.516899
55.627876,23.993946,36.363815,54.558048,21.732954,26.17234,10.633676,61.70813,47.922585,46.024994,58.570282,58.089581,12.047636,19.924522,54.327858,69.180695,46.45293,52.039383,14.788233,54.44529,68.050079,63.301144,34.437298,23.979254,62.735035,12.583879,47.57851,20.69611,38.946632,42.504158,17.80887,57.87439,14.848522,30.814777,42.064255,37.02433
55.65686,23.995956,37.972252,55.270035,21.863615,29.187437,10.544458,61.943439,48.183514,46.638908,57.957867,58.63509,12.019335,20.179388,53.20158,69.986145,47.016319,52.431198,15.631148,57.596386,67.657433,62.993523,34.70813,23.965868,62.548519,12.901125,47.709106,20.798298,39.331459,43.854671,17.945654,58.273891,14.815626,31.362974,42.547771,37.55637
55.623505,23.988663,39.832642,55.942825,22.007071,32.670959,10.427341,62.13427,48.445293,47.212673,57.284081,59.100372,11.964115,20.41021,51.54451,70.635483,47.605694,52.777069,16.516212,60.670918,67.207962,62.46014,35.018845,23.900217,62.324547,13.224813,47.837826,20.907116,39.738136,45.210403,18.078405,58.713043,14.78906,31.972088,42.96188,38.09919
55.523033,23.970881,41.835007,56.566395,22.165203,36.514194,10.294236,62.263298,48.712475,47.747856,56.540462,59.482132,11.878124,20.621773,49.432697,71.107109,48.217472,53.074612,17.435482,63.457455,66.698135,61.638367,35.391911,23.775141,62.067062,13.554931,47.964333,21.025932,40.118412,46.585606,18.204865,59.184212,14.773458,32.63903,43.326027,38.639404
55.348278,23.941975,43.850056,57.130463,22.338436,40.545097,10.16298,62.315758,48.987816,48.250042,55.715843,59.778152,11.760809,20.819931,46.967377,71.384659,48.846737,53.32819,18.380978,65.77211,66.119049,60.46817,35.844307,23.601465,61.779423,13.889107,48.08831,21.157557,40.414627,47.990334,18.323301,59.679207,14.771295,33.345757,43.686607,39.169205
55.091713,23.902248,45.738487,57.624901,22.526394,44.553722,10.050857,62.292877,49.27224,48.724277,54.797218,59.985073,11.615248,21.010685,44.262253,71.461731,49.488091,53.549854,19.344603,67.472435,65.455818,58.908997,36.379276,23.408468,61.4622,14.223091,48.209454,21.303921,40.580929,49.419315,18.432583,60.188965,14.783275,34.068455,44.100967,39.687626
54.747364,23.85338,47.361954,58.040241,22.728891,48.328209,9.968091,62.209801,49.564785,49.173939,53.771137,60.096302,11.448329,21.199554,41.431976,71.34095,50.136631,53.756969,20.31838,68.461678,64.687485,56.947227,36.980087,23.237637,61.111301,14.553767,48.327496,21.466114,40.604904,50.850422,18.532129,60.70356,14.808822,34.78933,44.603123,40.198635
54.311344,23.798765,48.593422,58.368031,22.946623,51.690914,9.915765,62.084717,49.862854,49.600338,52.625328,60.101215,11.270774,21.391193,38.585258,71.027657,50.788738,53.967331,21.294933,68.684914,63.788528,54.593502,37.615749,23.128429,60.71714,14.882092,48.442215,21.644602,40.52063,52.253174,18.621737,61.212688,14.846145,35.504879,45.184849,40.707081
53.780548,23.743677,49.324795,58.600903,23.181459,54.523735,9.887373,61.931557,50.163006,50.001598,51.351292,59.986172,11.096831,21.589111,35.8232,70.523705,51.442402,54.195141,22.268171,68.121002,62.731991,51.882599,38.254864,23.102911,60.265083,15.213398,48.55344,21.839539,40.402412,53.598049,18.701399,61.706326,14.892274,36.226765,45.812603,41.213673
53.150574,23.694967,49.472191,58.732243,23.43643,56.776176,9.871681,61.75761,50.46162,50.374653,49.949001,59.737129,10.943142,21.795395,33.241165,69.823486,52.097019,54.449341,23.234024,66.774734,61.493191,48.884167,38.87225,23.158604,59.736748,15.555082,48.66106,22.051067,40.32563,54.860924,18.771265,62.175461,14.943688,36.972839,46.454136,41.713737
52.414413,23.66024,48.981457,58.755844,23.715349,58.457703,9.857172,61.569382,50.754707,50.718575,48.433681,59.34309,10.826647,22.010521,30.930765,68.910339,52.752789,54.733864,24.190777,64.67115,60.052727,45.723358,39.452179,23.27096,59.111549,15.914195,48.765038,22.279457,40.318718,56.026733,18.831774,62.613049,14.997393,37.755924,47.0919,42.200695
51.562859,23.646679,47.835285,58.665932,24.022171,59.623348,9.836562,61.383072,51.037384,51.034481,46.84264,58.798889,10.762425,22.233368,28.978586,67.756081,53.409904,55.048855,25.1387,61.852081,58.399002,42.605259,39.993862,23.404013,58.367939,16.296476,48.865387,22.525112,40.363163,57.094151,18.883892,63.014771,15.051713,38.578239,47.723064,42.669533
50.586506,23.659792,46.059731,58.45789,24.360395,60.359921,9.807161,61.22707,51.303844,51.324326,45.239235,58.105625,10.761965,22.461452,27.461288,66.329857,54.067722,55.391609,26.07893,58.374546,56.531288,39.832584,40.508095,23.526045,57.484283,16.706316,48.962193,22.788576,40.446308,58.0751,18.92923,63.379475,15.106415,39.432533,48.354908,43.118195
49.47855,23.702307,43.726559,58.129471,24.732935,60.772232,9.767243,61.12849,51.548168,51.589489,43.711185,57.26823,10.831628,22.691395,26.43985,64.614006,54.724327,55.756474,27.012188,54.310631,54.463627,37.801243,41.004082,23.621311,56.439678,17.148762,49.055576,23.070684,40.60154,58.983616,18.969955,63.709236,15.162205,40.308826,48.998627,43.547329
48.237938,23.773434,40.94944,57.681625,25.142521,60.964531,9.713338,61.094627,51.765438,51.82914,42.362896,56.292091,10.971378,22.919548,25.955906,62.617023,55.376602,56.134022,27.938292,49.748657,52.22802,36.939846,41.479961,23.691036,55.215828,17.631657,49.145695,23.372793,40.879784,59.816738,19.008493,64.009087,15.219831,41.201706,49.658985,43.959309
46.872513,23.868841,37.874699,57.118271,25.592237,61.017502,9.63995,61.111088,51.952812,52.040386,41.305279,55.181034,11.17445,23.142668,26.030035,60.384674,56.020958,56.510437,28.85655,44.796677,49.87521,37.573723,41.926994,23.747679,53.801025,18.16312,49.232723,23.69692,41.287979,60.54369,19.047047,64.286057,15.279078,42.112499,50.323269,44.358582
45.401531,23.98155,34.668777,56.445026,26.085661,60.971436,9.540548,61.158184,52.11002,52.220207,40.646229,53.937222,11.428063,23.358507,26.659807,58.012516,56.654331,56.868362,29.766367,39.588848,47.473022,39.769951,42.337582,23.808887,52.195572,18.748198,49.316837,24.045614,41.775093,61.120823,19.087172,64.547195,15.338171,43.045731,50.96003,44.751183
43.85725,24.103554,31.504423,55.667965,26.626451,60.826958,9.410769,61.222359,52.239304,52.367817,40.481251,52.562344,11.714842,23.56629,27.817984,55.647964,57.274811,57.189053,30.667233,34.291931,45.10358,43.254887,42.706562,23.892786,50.416409,19.38899,49.398197,24.421577,42.274391,61.524208,19.129486,64.796852,15.393876,44.00259,51.533783,45.141663
42.285522,24.227541,28.547686,54.793598,27.217741,60.561153,9.251567,61.290192,52.344685,52.486153,40.882946,51.059013,12.014707,23.766912,29.455936,53.476093,57.881516,57.455318,31.558264,29.106037,42.860382,47.462742,43.032627,24.014059,48.499271,20.086063,49.476974,24.827118,42.749725,61.762436,19.173546,65.034081,15.44218,44.976875,52.023739,45.530067
40.745571,24.347954,25.947857,53.829826,27.861887,60.146671,9.067898,61.338375,52.430782,52.581631,41.8899,49.431244,12.307121,23.962894,31.515614,51.69833,58.473991,57.654301,32.437786,24.254934,40.845341,51.680771,43.321751,24.181147,46.499462,20.838282,49.55331,25.263653,43.205406,61.857555,19.217812,65.252029,15.479271,45.956966,52.431328,45.91264
39.30896,24.461172,23.831562,52.78693,28.560617,59.564762,8.863049,61.337105,52.501621,52.662201,43.496471,47.683201,12.573166,24.158066,33.942284,50.499138,59.051868,57.778618,33.303123,19.965763,39.165146,55.208195,43.588665,24.396318,44.493446,21.641552,49.627346,25.731379,43.663357,61.822361,19.25979,65.439575,15.502454,46.931114,52.777847,46.286678
38.057297,24.565275,22.300318,51.678886,29.315351,58.81073,8.635619,61.265572,52.559929,52.736279,45.64576,45.818596,12.797026,24.357143,36.682678,49.997494,59.615009,57.825657,34.150597,16.443077,37.92577,57.476772,43.858082,24.658672,42.581135,22.488054,49.699211,26.229164,44.135349,61.655651,19.29644,65.583885,15.510517,47.891106,53.096058,46.654934
37.078156,24.659906,21.429745,50.525021,30.127329,57.894379,8.383207,61.121773,52.607044,52.813087,48.229145,43.844643,12.966648,24.565382,39.662727,50.201954,60.163929,57.795914,34.975845,13.844136,37.223549,58.107845,44.164078,24.969812,40.884995,23.365982,49.76902,26.754667,44.610428,61.349277,19.324631,65.672836,15.503477,48.831093,53.41629,47.025085
36.458981,24.746439,21.268682,49.35075,30.997379,56.837959,8.108526,60.920235,52.643078,52.902409,51.094955,41.780102,13.073568,24.788435,42.760685,50.976482,60.700058,57.691574,35.774166,12.261029,37.13245,56.924397,44.54121,25.338005,39.542503,24.260773,49.836884,27.304649,45.066372,60.894501,19.341526,65.69677,15.481999,49.742256,53.754665,47.405209
36.279312,24.828159,21.836491,48.18644,31.925274,55.672703,7.821368,60.682999,52.667347,53.010986,54.06435,39.66095,13.112276,25.032255,45.802719,52.015282,61.225811,57.515415,36.540405,11.713962,37.689526,53.95071,45.01495,25.775759,38.691914,25.159739,49.902893,27.875555,45.487137,60.283978,19.344761,65.649765,15.446956,50.608868,54.121616,47.799339
36.602131,24.910028,23.116894,47.064247,32.908939,54.434551,7.535961,60.42915,52.679077,53.137718,56.94899,37.539539,13.07962,25.30299,48.591724,52.870861,61.744324,57.26963,37.268406,12.158962,38.882046,49.404514,45.60202,26.295288,38.453312,26.058334,49.967163,28.464291,45.863853,59.511139,19.332424,65.530403,15.39935,51.409683,54.541687,48.207275
37.465546,24.997793,25.048841,46.013741,33.944088,53.159969,7.267402,60.170189,52.678169,53.275787,59.567249,35.480129,12.974776,25.606672,50.953659,53.063488,62.258991,56.954613,37.950214,13.509475,40.639881,43.674965,46.312557,26.908043,38.907719,26.962242,50.029812,29.068954,46.185699,58.569458,19.302862,65.341766,15.340536,52.123997,55.052078,48.626873
38.876236,25.096672,27.519485,45.05814,35.024166,51.882843,7.030266,59.915028,52.665733,53.423073,61.758251,33.554554,12.799807,25.94861,52.776485,52.225311,62.77306,56.568161,38.575832,15.664369,42.835972,37.273354,47.149895,27.626459,40.077465,27.882725,50.090996,29.689013,46.436554,57.449638,19.254473,65.090492,15.272421,52.737423,55.677185,49.053192
40.805199,25.2101,30.368273,44.214127,36.140423,50.632717,6.839272,59.676113,52.643963,53.588634,63.392723,31.838676,12.560481,26.332472,54.026588,50.202229,63.289536,56.105782,39.134209,18.529118,45.296108,30.753277,48.110409,28.463493,41.912361,28.830044,50.150932,30.324697,46.604698,56.13451,19.185656,64.785202,15.19749,53.242977,56.390827,49.475452
43.185028,25.339022,33.408245,43.498413,37.282257,49.433548,6.705526,59.469395,52.61533,53.787422,64.380272,30.409039,12.266917,26.759094,54.742218,47.06855,63.811768,55.562199,39.615932,22.018049,47.816811,24.629042,49.182964,29.429388,44.285938,29.808689,50.209896,30.97596,46.694077,54.597401,19.095034,64.435127,15.118659,53.637268,57.093422,49.878876
45.907562,25.481976,36.459518,42.940044,38.437889,48.302059,6.628782,59.30825,52.581699,54.031548,64.673615,29.3396,11.933809,27.225079,55.012173,43.066944,64.344681,54.933609,40.0177,26.034954,50.187473,19.330988,50.351799,30.528913,47.002605,30.818874,50.268253,31.641424,46.722168,52.810345,18.981857,64.049454,15.039058,53.916397,57.649483,50.255051
48.822598,25.635906,39.379219,42.589367,39.594967,47.245197,6.595181,59.19574,52.544147,54.326553,64.269577,28.697674,11.580045,27.721626,54.947971,38.521267,64.89521,54.219872,40.346706,30.443998,52.212292,15.199449,51.603058,31.759029,49.812717,31.861025,50.326427,32.317768,46.707237,50.756691,18.846491,63.637222,14.961894,54.074509,57.976521,50.613914
51.741261,25.797312,42.073612,42.513401,40.740746,46.25703,6.583214,59.116245,52.5037,54.673912,63.205269,28.535654,11.227403,28.234516,54.656769,33.766136,65.469872,53.425797,40.622028,35.055611,53.728535,12.475367,52.929993,33.106674,52.432758,32.935722,50.384895,32.999905,46.661011,48.436241,18.690952,63.206898,14.890486,54.101608,58.090874,50.979412
54.448265,25.963362,44.49091,42.778393,41.86195,45.316391,6.571794,59.040417,52.462238,55.075691,61.549549,28.877518,10.897985,28.746231,54.22229,29.105843,66.070351,52.561546,40.870953,39.647034,54.619022,11.270123,54.333134,34.549164,54.571053,34.039627,50.444141,33.682079,46.595936,45.860664,18.519238,62.765377,14.828336,53.978668,58.064346,51.371925
56.723526,26.132444,46.605576,43.429768,42.944317,44.386955,6.545033,58.951508,52.42247,55.535831,59.391403,29.704691,10.610741,29.239653,53.69902,24.79689,66.690826,51.642494,41.121059,44.007092,54.817577,11.556094,55.814148,36.058392,55.961277,35.161442,50.504639,34.359222,46.532913,43.048126,18.337152,62.31646,14.779009,53.675934,57.959141,51.798683
58.368011,26.30378,48.40654,44.477318,43.972282,43.421185,6.493503,58.862507,52.386879,56.055943,56.827339,30.947554,10.378129,29.701035,53.118385,21.048376,67.318947,50.689159,41.390877,47.973488,54.307533,13.217605,57.36388,37.607941,56.399815,36.279602,50.566826,35.028126,46.493095,40.028561,18.151678,61.85936,14.745784,53.157707,57.798855,52.256172
59.226074,26.476456,49.894043,45.887516,44.929527,42.368385,6.413127,58.807854,52.356449,56.628963,53.950722,32.487507,10.204329,30.120922,52.500343,18.027496,67.938911,49.727684,41.683647,51.446335,53.114464,16.133427,58.948746,39.178997,55.776001,37.365845,50.631088,35.688087,46.479702,36.859905,17.97019,61.387619,14.731283,52.387486,57.57402,52.736645
59.19746,26.648891,51.082298,47.582104,45.800461,41.185284,6.305031,58.823681,52.330139,57.235699,50.846622,34.170773,10.085789,30.493689,51.862324,15.863799,68.534096,48.790779,41.987446,54.384441,51.295254,20.205601,60.507694,40.762516,54.085865,38.394615,50.697788,36.340961,46.474331,33.648663,17.799765,60.888737,14.73719,51.33263,57.26152,53.233219
58.238003,26.819342,52.001953,49.441807,46.571789,39.846249,6.177977,58.93177,52.305508,57.850147,47.593708,35.82909,10.014003,30.816593,51.221096,14.654106,69.088585,47.918922,42.28088,56.797062,48.92622,25.265787,61.967472,42.358967,51.428043,39.350666,50.767265,36.990681,46.454475,30.570967,17.646551,60.344471,14.763959,49.971188,56.841118,53.740402
56.354015,26.987123,52.697777,51.314552,47.233391,38.350166,6.047889,59.134796,52.280121,58.456318,44.270432,37.300163,9.978993,31.088736,50.588543,14.466628,69.588272,47.160885,42.540413,58.734409,46.092369,30.902798,63.267731,43.975746,47.986443,40.231895,50.839848,37.642342,46.420143,27.892002,17.515182,59.731636,14.810556,48.300915,56.301624,54.250698
53.59713,27.153711,53.220261,53.027695,47.778503,36.722321,5.930285,59.425568,52.252739,59.060799,40.961227,38.443897,9.971584,31.310141,49.966183,15.341257,70.022018,46.572571,42.745068,60.27034,42.879505,36.429543,64.375671,45.621693,44.004585,41.04665,50.915874,38.301083,46.410721,25.968985,17.408319,59.022961,14.874455,46.347836,55.637878,54.753078
50.062958,27.32296,53.613678,54.403927,48.203297,35.011475,5.833059,59.794334,52.223473,59.683529,37.760632,39.153149,9.983994,31.481352,49.342628,17.293673,70.382751,46.214096,42.877346,61.477539,39.370735,41.158031,65.281754,47.302898,39.755497,41.806721,50.995705,38.970863,46.485687,25.20911,17.32645,58.187717,14.951908,44.172398,54.837788,55.235088
45.891857,27.500483,53.905964,55.279846,48.506092,33.283901,5.756266,60.228325,52.1931,60.337471,34.77462,39.358932,10.009791,31.604061,48.695889,20.326399,70.668373,46.144604,42.921574,62.407421,35.648167,44.728416,65.987343,49.020481,35.511696,42.520561,51.079742,39.653343,46.672173,25.967018,17.26807,57.192177,15.038281,41.876556,53.867565,55.687172
41.266476,27.692551,54.105721,55.524605,48.686634,31.61603,5.695513,60.718449,52.162502,61.018074,32.118019,39.030972,10.044126,31.682737,47.999176,24.404413,70.882156,46.415028,42.861961,63.084133,31.798319,47.145947,66.495491,50.765656,31.520014,43.187691,51.168434,40.347252,46.933491,28.419804,17.230194,56.000286,15.128322,39.61644,52.674873,56.105251
36.401497,27.904854,54.207279,55.055019,48.745625,30.086784,5.644289,61.261528,52.132713,61.706821,29.907633,38.174686,10.084137,31.726786,47.227585,29.341814,71.032242,47.059784,42.681709,63.511204,27.917868,48.598602,66.806648,52.512314,27.984446,43.797562,51.262299,41.048428,47.191505,32.479996,17.209093,54.574856,15.216457,37.616138,51.207634,56.489117
31.525469,28.141226,54.199879,53.844391,48.684597,28.769949,5.595335,61.848221,52.105499,62.379448,28.252583,36.825645,10.129309,31.752165,46.363178,34.685204,71.129868,48.087887,42.363297,63.683788,24.11647,49.286995,66.914413,54.213665,25.057198,44.334923,51.361916,41.750446,47.367096,37.748814,17.201073,52.879581,15.29723,36.166691,49.434418,56.840588
26.860468,28.402599,54.075798,51.924541,48.506054,27.72683,5.541766,62.445938,52.083767,63.011631,27.244049,35.042599,10.181544,31.781048,45.397774,39.812473,71.186722,49.473949,41.88942,63.599579,20.515223,49.361794,66.799004,55.810925,22.835148,44.785507,51.467937,42.4459,47.400539,43.520828,17.202921,50.882431,15.365888,35.590378,47.354694,57.164021
22.607063,28.686419,53.833973,49.382011,48.213421,26.999285,5.477511,62.997215,52.071041,63.584133,26.946241,32.900864,10.244922,31.838423,44.33387,44.245869,71.212341,51.151352,41.244106,63.264889,17.241575,48.955002,66.42392,57.250595,21.359095,45.13916,51.581028,43.127853,47.255226,48.910172,17.21212,48.560562,15.419033,36.166939,44.999546,57.465645
18.936495,28.986647,53.478893,46.349285,47.810589,26.603996,5.398853,63.459515,52.070015,64.087776,27.389502,30.487177,10.324949,31.946615,43.184647,47.844582,71.21257,53.011078,40.41396,62.696354,14.422473,48.228565,65.743622,58.498951,20.616611,45.389915,51.701843,43.790958,46.908306,53.05769,17.227034,45.906521,15.455132,38.036972,42.430943,57.750282
15.985075,29.294695,53.017273,42.991653,47.300896,26.529802,5.306901,63.847549,52.080894,64.526398,28.56522,27.895611,10.427153,32.120762,41.973083,50.71373,71.189064,54.908916,39.389988,61.920593,12.176984,47.387943,64.72364,59.547054,20.550581,45.53204,51.830952,44.431728,46.343075,55.297653,17.247181,42.93478,15.47476,41.11631,39.735252,58.018215
13.846199,29.601301,52.455585,39.491123,46.686127,26.740154,5.208197,64.227905,52.100632,64.914253,30.422344,25.224094,10.555131,32.366985,40.729485,53.031868,71.139809,56.681053,38.17104,60.973362,10.608461,46.658386,63.361656,60.408772,21.072155,45.553959,51.968746,45.048183,45.56274,55.226681,17.273386,39.687229,15.480542,45.063244,37.010357,58.26437
12.562122,29.898645,51.800102,36.029522,45.966579,27.181599,5.113317,64.672356,52.123749,65.265961,32.866615,22.570732,10.70865,32.682301,39.48658,54.971973,71.060204,58.164715,36.768307,59.898045,9.795904,46.228317,61.68858,61.113594,22.074501,45.43288,52.115395,45.639317,44.59259,52.691593,17.307575,36.236065,15.476825,49.321518,34.358517,58.480915
12.123075,30.181715,51.059399,32.772449,45.142174,27.79627,5.035847,65.209557,52.144192,65.58754,35.764557,20.02957,10.882748,33.054947,38.273186,56.669067,70.944443,59.217773,35.209118,58.742458,9.785276,46.178371,59.734653,61.694687,23.446217,45.136509,52.270767,46.20491,43.456837,47.76104,17.35218,32.682526,15.469142,53.223705,31.88876,58.662556
12.479671,30.448612,50.247517,29.855154,44.213833,28.533535,4.99246,65.808624,52.15694,65.874794,38.953693,17.686611,11.068685,33.465302,37.110023,58.174557,70.786949,59.731403,33.538181,57.553646,10.58277,46.440487,57.492554,62.176414,25.08452,44.630871,52.434433,46.74575,42.165688,40.753132,17.409283,29.15122,15.463533,56.1124,29.728645,58.811443
13.566732,30.700052,49.385326,27.373022,43.184338,29.356112,5.002188,66.409561,52.158432,66.113731,42.259144,15.61701,11.256604,33.888687,36.010105,59.466282,70.58358,59.634159,31.817627,56.372604,12.152675,46.820866,54.920662,62.563931,26.905886,43.883739,52.605671,47.263718,40.715088,32.309948,17.479786,25.781246,15.465757,57.450073,28.038282,58.939758
15.327489,30.938484,48.499119,25.379789,42.058693,30.239212,5.084169,66.96347,52.145885,66.283531,45.514191,13.883213,11.438734,34.300652,34.982666,60.521282,70.332146,58.890083,30.128376,55.230488,14.421985,47.081497,51.975708,62.837646,28.849775,42.860298,52.783539,47.761364,39.075527,23.417789,17.562849,22.71582,15.48064,56.913067,27.007301,59.068764
17.722672,31.167177,47.617512,23.892843,40.844387,31.164089,5.25415,67.448517,52.116264,66.363815,48.578621,12.533703,11.61167,34.682999,34.037415,61.35537,70.032028,57.494297,28.570686,54.145943,17.291578,47.040714,48.642326,62.962349,30.872339,41.519268,52.966942,48.241158,37.192451,15.292348,17.655756,20.092402,15.511919,54.461956,26.82646,59.222309
20.713911,31.389511,46.768143,22.901869,39.551979,32.108147,5.520355,67.85997,52.065948,66.340652,51.348583,11.602951,11.777095,35.027622,33.186142,61.999008,69.682343,55.467957,27.259428,53.123142,20.650318,46.640091,44.951103,62.908707,32.931206,39.819263,53.154697,48.704811,35.052135,9.14398,17.754196,18.034985,15.562553,50.360703,27.648439,59.417908
24.225542,31.608551,45.974594,22.378437,38.196434,33.035217,5.882841,68.19593,51.99168,66.207092,53.756954,11.113368,11.941211,35.337074,32.440121,62.464771,69.279251,52.854145,26.314817,52.150936,24.386827,45.941971,40.989567,62.66869,34.969444,37.739983,53.345634,49.152943,32.778858,5.886895,17.852936,16.648647,15.635147,45.118938,29.54344,59.663071
28.108124,31.82683,45.253586,22.286781,36.799164,33.891872,6.338245,68.454933,51.892723,65.960045,55.769165,11.078732,12.113338,35.62236,31.804489,62.749912,68.814003,49.715977,25.852123,51.20417,28.394112,45.070316,36.90897,62.256653,36.911156,35.314034,53.538597,49.585186,30.661203,5.849777,17.946724,16.013336,15.732186,39.379032,32.441612,59.957157
32.133366,32.046253,44.612587,22.595798,35.390163,34.613663,6.885475,68.633308,51.772942,65.601913,57.380592,11.507215,12.304098,35.898754,31.27323,62.86335,68.273529,46.136829,25.970154,50.248009,32.564411,44.143112,32.932766,61.697674,38.674122,32.654133,53.732529,50.000885,29.072174,8.628847,18.031204,16.173435,15.855948,33.794327,36.076237,60.293884
36.030369,32.267963,44.048054,23.29011,34.009678,35.138885,7.528086,68.717506,51.6413,65.143257,58.617496,12.402303,12.523494,36.181061,30.82815,62.843758,67.643959,42.221344,26.736782,49.24387,36.777805,43.233631,29.366184,61.01181,40.190609,29.963701,53.926445,50.400036,28.354336,13.308844,18.103647,17.122946,16.007967,28.926735,39.969341,60.663322
39.543846,32.492023,43.544735,24.375635,32.708847,35.423222,8.274929,68.681931,51.510094,64.59494,59.537155,13.760358,12.779239,36.480019,30.442677,62.750397,66.914955,38.09589,28.173624,48.153622,40.895847,42.369438,26.577988,60.201023,41.422287,27.526205,54.11948,50.783848,28.752789,18.989622,18.163343,18.791208,16.188078,25.182558,43.492214,61.052036
42.48584,32.716946,43.076736,25.874758,31.549095,35.449074,9.139597,68.494965,51.391499,63.952477,60.219303,15.563996,13.07555,36.800777,30.088673,62.636436,66.082474,33.907291,30.244976,46.940605,44.770832,41.561401,24.945307,59.243538,42.361855,25.671078,54.310886,51.154186,30.365503,25.114769,18.211588,21.037169,16.393456,22.7943,45.995316,61.439461
44.764851,32.939411,42.60994,27.809559,30.59993,35.226944,10.136613,68.134979,51.294388,63.185715,60.74498,17.772724,13.412796,37.143276,29.742439,62.526913,65.149033,29.819212,32.854885,45.569214,48.269165,40.842239,24.788797,58.100292,43.023712,24.72278,54.500004,51.512169,33.068111,31.30607,18.251337,23.658421,16.618357,21.841677,46.962746,61.795837
46.39151,33.15448,42.105221,30.176861,29.934931,34.78997,11.274987,67.609665,51.222805,62.242287,61.171608,20.316332,13.788163,37.503849,29.387213,62.415195,64.12178,26.005548,35.853638,44.005894,51.296852,40.276226,26.296167,56.727448,43.430729,24.942194,54.686283,51.856785,36.460373,37.086674,18.286692,26.41489,16.85508,22.305922,46.130619,62.08844
47.464706,33.356483,41.522079,32.924469,29.625784,34.18475,12.554508,66.957458,51.175877,61.059914,61.521038,23.098351,14.197145,37.877243,29.012714,62.276428,63.009716,22.639898,39.052975,42.223473,53.816521,39.920784,29.430155,55.083141,43.604305,26.460402,54.869251,52.184574,39.902409,41.94503,18.322357,29.060684,17.096056,24.121975,43.5354,62.290901
48.139732,33.540314,40.822536,35.940971,29.734451,33.462181,13.96833,66.231544,51.147942,59.578972,61.786976,26.012005,14.635273,38.258377,28.613935,62.086983,61.821793,19.880377,42.247528,40.208965,55.850555,39.779987,33.874878,53.130684,43.561462,29.218075,55.048504,52.490536,42.6576,45.62215,18.363087,31.374992,17.336124,27.161852,39.495914,62.387764
48.580997,33.702721,39.975075,39.067432,30.303905,32.670708,15.50807,65.483994,51.129059,57.753761,61.952324,28.961288,15.099489,38.64349,28.190628,61.837868,60.566433,17.851871,45.238373,37.972446,57.468678,39.797813,39.076504,50.843048,43.317627,32.942848,55.223701,52.769703,44.096142,48.232224,18.413168,33.184727,17.573723,31.133507,34.54335,62.373768
48.912098,33.843483,38.958439,42.127281,31.349209,31.852745,17.164488,64.748856,51.107407,55.562424,62.004063,31.874975,15.588693,39.030464,27.747337,61.538113,59.251865,16.631279,47.854073,35.552868,58.762802,39.888206,44.355392,48.20919,42.890465,37.179504,55.394573,53.018681,43.872639,50.10231,18.475874,34.375664,17.810616,35.511349,29.309793,62.250732
49.186089,33.966274,37.764545,44.959854,32.851467,31.043245,18.920912,64.037003,51.073109,53.018467,61.940399,34.707943,16.103283,39.418522,27.292883,61.212143,57.886322,16.241467,49.964893,33.017277,59.818737,39.969494,49.037933,45.241497,42.300945,41.356792,55.560909,53.236267,41.982189,51.544003,18.552811,34.893452,18.050478,39.66819,24.401787,62.025543
49.391281,34.078987,36.400402,47.444187,34.755737,30.268858,20.745979,63.345654,51.020729,50.193218,61.771252,37.432652,16.643816,39.807625,26.839127,60.894512,56.477844,16.654987,51.486423,30.45281,60.697491,39.978992,52.593029,41.979534,41.57159,44.861752,55.722569,53.42321,38.68029,52.754791,18.643244,34.738361,18.297106,43.140751,20.300081,61.70892
